id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,row_update_date
aave,aave,Aave,143.91,2175072177,54,196763115.0,145.86,139.59,-1.2787514756650182,-0.88075,15102863.814267032,16000000.0,16000000.0,661.69,-78.22809,22_04_2025_06_29_34
ethena-staked-usde,susde,Ethena Staked USDe,1.17,2102858537,55,7275348.0,1.17,1.17,-0.003800571192685176,-0.32492,1803663741.784347,1803663741.784347,,1.29,-9.67361,22_04_2025_06_29_34
vechain,vet,VeChain,0.023303,2002752044,56,65003331.0,0.02460306,0.02321406,-0.001098403126934478,-4.50139,85985041177.0,85985041177.0,86712634466.0,0.280991,-91.70999,22_04_2025_06_29_34
fasttoken,ftn,Fasttoken,4.23,1820458661,57,51900382.0,4.24,4.23,0.00163568,0.03868,430367598.6,870742437.0,1000000000.0,4.24,-0.18206,22_04_2025_06_29_34
polygon-ecosystem-token,pol,POL (ex-MATIC),0.209371,1814639839,59,89058765.0,0.209234,0.195027,0.01434415,7.35497,8668552889.215109,10405892938.23691,,1.29,-83.75085,22_04_2025_06_29_34
lombard-staked-btc,lbtc,Lombard Staked BTC,88027.0,1813939780,58,11536473.0,88437.0,86340.0,830.15,0.95203,20601.8968634186,20601.8968634186,,114576.0,-23.14711,22_04_2025_06_29_34
cosmos,atom,Cosmos Hub,4.01,1790205756,60,112209725.0,4.29,4.01,-0.27126214560192885,-6.33584,446047981.181286,446047981.181286,,44.45,-90.94883,22_04_2025_06_29_34
official-trump,trump,Official Trump,8.29,1660381343,61,400355054.0,8.47,8.19,-0.08408402515236979,-1.00409,199999976.136,1000000000.0,1000000000.0,73.43,-88.62924,22_04_2025_06_29_34
filecoin,fil,Filecoin,2.5,1650902605,62,106564780.0,2.71,2.5,-0.17899243583040558,-6.69116,659342255.0,1959534152.0,1959534152.0,236.84,-98.94141,22_04_2025_06_29_34
algorand,algo,Algorand,0.190926,1634846040,63,68821454.0,0.20289,0.189725,-0.01178821653740883,-5.8152,8574356897.541645,8574417319.147924,10000000000.0,3.56,-94.65615,22_04_2025_06_29_34
first-digital-usd,fdusd,First Digital USD,0.997808,1615414776,64,2681042593.0,1.001,0.994688,-0.001859614292823664,-0.18602,1618985677.907419,1618985677.907419,,1.15,-13.30032,22_04_2025_06_29_34
ethena,ena,Ethena,0.284764,1579843882,65,107496549.0,0.302211,0.282951,-0.0163559471506744,-5.43171,5553125000.0,15000000000.0,,1.52,-81.24887,22_04_2025_06_29_34
fetch-ai,fet,Artificial Superintelligence Alliance,0.585007,1527554205,66,315187622.0,0.64928,0.581588,-0.025934858725224386,-4.24506,2604959126.672,2714493896.672,2714493896.672,3.45,-82.9999,22_04_2025_06_29_34
celestia,tia,Celestia,2.49,1514816585,67,65164292.0,2.63,2.5,-0.08334305400126851,-3.23279,607256569.170637,1116856109.588685,,20.85,-88.03819,22_04_2025_06_29_34
sonic-3,s,Sonic (prev. FTM),0.459415,1459419715,68,138394499.0,0.497441,0.45011,-0.03353090765735939,-6.80215,3175000000.0,3175000000.0,,1.029,-55.37235,22_04_2025_06_29_34
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,3.91,1420189720,69,41376558.0,3.94,3.85,-0.02640826766400428,-0.67011,362800785.914024,362800785.914024,,5.03,-22.14172,22_04_2025_06_29_34
arbitrum,arb,Arbitrum,0.294579,1401966345,70,111113619.0,0.313898,0.294567,-0.019151539698592956,-6.10446,4756695618.0,10000000000.0,10000000000.0,2.39,-87.66592,22_04_2025_06_29_34
solv-btc,solvbtc,Solv Protocol SolvBTC,87878.0,1346050523,71,1836463.0,88377.0,86414.0,497.95,0.56986,15312.36813087994,15312.56038783396,21000000.0,108929.0,-19.34851,22_04_2025_06_29_34
kucoin-shares,kcs,KuCoin,9.81,1226814376,72,29319.0,10.06,9.69,-0.2403054959016817,-2.39176,125043917.8513356,142543917.8513356,,28.83,-65.975,22_04_2025_06_29_34
binance-staked-sol,bnsol,Binance Staked SOL,145.79,1176238152,73,5331126.0,147.6,140.53,-1.6501400306076164,-1.11921,8068006.233698582,8068006.233698582,,297.96,-51.07073,22_04_2025_06_29_34
blockstack,stx,Stacks,0.75082,1144177692,75,248608294.0,0.780757,0.696625,0.05102,7.29062,1522535531.30394,1522535531.30394,1818000000.0,3.86,-80.54148,22_04_2025_06_29_34
jupiter-exchange-solana,jup,Jupiter,0.400406,1139184587,76,59509543.0,0.411818,0.395249,0.00021767,0.05439,2844383333.32,6999978119.052385,10000000000.0,2.0,-79.98615,22_04_2025_06_29_34
optimism,op,Optimism,0.686832,1138482942,74,113905128.0,0.733265,0.687793,-0.043903754358027736,-6.00816,1657120774.0,4294967296.0,4294967296.0,4.84,-85.79598,22_04_2025_06_29_34
xdce-crowd-sale,xdc,XDC Network,0.072077,1132111515,77,33531300.0,0.072765,0.071079,0.00035477,0.49464,15703438908.15,37986968688.3,,0.192754,-62.64891,22_04_2025_06_29_34
maker,mkr,Maker,1345.23,1129873516,78,57407027.0,1409.28,1329.52,-63.863703943098926,-4.53224,839071.1133566897,864113.780663335,1005577.0,6292.31,-78.6039,22_04_2025_06_29_34
nexo,nexo,NEXO,1.032,1033771512,79,11625843.0,1.054,1.02,-0.011198106622840376,-1.0731,1000000000.0,1000000000.0,1000000000.0,4.07,-74.5802,22_04_2025_06_29_34
fartcoin,fartcoin,Fartcoin,1.015,1015493938,81,326257373.0,1.043,0.840077,0.11347,12.58756,999992413.957944,999992413.957944,1000000000.0,2.48,-59.03372,22_04_2025_06_29_34
flare-networks,flr,Flare,0.01605275,1013503913,80,9995261.0,0.01685675,0.01592288,-0.000398965216748943,-2.42507,63131989348.80337,103316795244.9709,,0.150073,-89.30271,22_04_2025_06_29_34
worldcoin-wld,wld,Worldcoin,0.766078,988628325,82,106035805.0,0.799104,0.755654,-0.027934159771300315,-3.5181,1290895336.063152,10000000000.0,10000000000.0,11.74,-93.48002,22_04_2025_06_29_34
quant-network,qnt,Quant,66.5,967819791,83,24375093.0,67.92,65.92,-1.3077191860009236,-1.92843,14544176.164091088,14612493.0,14612493.0,427.42,-84.41675,22_04_2025_06_29_34
story-2,ip,Story,3.59,965123523,84,46160522.0,3.83,3.58,-0.12086565136565142,-3.25737,268981789.68,1003409112.67,,7.31,-50.79916,22_04_2025_06_29_34
bonk,bonk,Bonk,1.249e-05,963519240,85,90446950.0,1.281e-05,1.22e-05,-2.87481061235e-07,-2.25024,77419592329436.58,88835476194901.64,88835476194901.64,5.825e-05,-78.63461,22_04_2025_06_29_34
binance-peg-weth,weth,Binance-Peg WETH,1582.09,957177398,87,22066419.0,1652.6,1559.81,-68.14606127930847,-4.12946,604999.999959841,604999.999959841,,4098.26,-61.40229,22_04_2025_06_29_34
eos,eos,EOS,0.628901,953998200,86,131740133.0,0.657051,0.626277,-0.02523727953049215,-3.8581,1516885789.1746,2100000000.0,2100000000.0,22.71,-97.22547,22_04_2025_06_29_34
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,1645.69,919041652,88,310894.0,1721.42,1622.06,-74.18761024743685,-4.31354,558443.4444799643,558443.4444799643,,4216.2,-60.96657,22_04_2025_06_29_34
usdt0,usdt0,USDT0,1.0,897645746,89,164892633.0,1.002,0.997528,0.0003257,0.03257,897051783.925988,897051783.925988,,1.052,-4.9689,22_04_2025_06_29_34
sei-network,sei,Sei,0.175213,895032397,90,55710087.0,0.183068,0.174702,-0.002815072525822943,-1.58125,5107222222.0,10000000000.0,,1.14,-84.62345,22_04_2025_06_29_34
tether-gold,xaut,Tether Gold,3527.17,869629945,91,49949549.0,3530.16,3414.87,112.3,3.28855,246524.33,246524.33,,3529.06,0.03251,22_04_2025_06_29_34
paypal-usd,pyusd,PayPal USD,1.0,860166682,92,46419199.0,1.001,0.999171,0.0001146,0.01146,860163999.783821,860163999.783821,,1.021,-2.03101,22_04_2025_06_29_34
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),1.001,849348383,93,24421907.0,1.002,0.996771,0.00128769,0.12876,848999999.8398039,848999999.8398039,,1.031,-2.94071,22_04_2025_06_29_34
immutable-x,imx,Immutable,0.460347,838074949,94,48168848.0,0.50384,0.459828,-0.022220727633080473,-4.60469,1817351985.3898141,2000000000.0,2000000000.0,9.52,-95.15045,22_04_2025_06_29_34
dexe,dexe,DeXe,14.55,831738989,95,14408765.0,15.39,13.91,-0.7750437669766246,-5.05733,57103774.56313077,96504599.33609451,,32.38,-55.02018,22_04_2025_06_29_34
injective-protocol,inj,Injective,8.43,823611000,96,73076636.0,9.03,8.43,-0.49141852765013105,-5.51106,97727220.33,100000000.0,,52.62,-83.95228,22_04_2025_06_29_34
polygon-bridged-usdt-polygon,usdt,Polygon Bridged USDT (Polygon),1.0,822714643,97,20553603.0,1.0,0.999647,0.00013002,0.013,822742096.662908,822742096.662908,,1.027,-2.61231,22_04_2025_06_29_34
pax-gold,paxg,PAX Gold,3516.66,810447275,98,183700567.0,3518.57,3415.29,101.37,2.96808,230313.984,230313.984,,3512.12,0.18708,22_04_2025_06_29_34
curve-dao-token,crv,Curve DAO,0.597731,791220033,99,170473909.0,0.636878,0.580782,-0.027298435622240103,-4.36754,1321569718.0,2251503096.82745,3030303031.0,15.37,-96.10062,22_04_2025_06_29_34
the-graph,grt,The Graph,0.082278,785417185,100,44552822.0,0.086145,0.082096,-0.003162356919389833,-3.70123,9548531509.16547,10788004319.0,10788004319.0,2.84,-97.0964,22_04_2025_06_29_34
wbnb,wbnb,Wrapped BNB,601.32,785151790,101,107150408.0,606.96,595.34,-5.619565992247317,-0.92588,1305711.680466387,1305711.680466387,,789.32,-23.81735,22_04_2025_06_29_34
rocket-pool-eth,reth,Rocket Pool ETH,1781.24,759955517,102,3228589.0,1860.61,1757.08,-79.37619335183308,-4.26613,426563.4336086222,426563.4336086222,,4814.31,-62.99876,22_04_2025_06_29_34
solv-protocol-solvbtc-bbn,xsolvbtc,Solv Protocol xSolvBTC,86378.0,752258728,103,395348.0,87948.0,85972.0,-479.65334353622166,-0.55223,8708.803039782953,8708.803039782953,21000000.0,117077.0,-26.22158,22_04_2025_06_29_34
arbitrum-bridged-wbtc-arbitrum-one,wbtc,Arbitrum Bridged WBTC (Arbitrum One),88134.0,702804876,104,84071752.0,88457.0,86208.0,718.87,0.82237,7976.99919253,7976.99919253,,108397.0,-18.72896,22_04_2025_06_29_34
gala,gala,GALA,0.01567061,692223901,105,128109944.0,0.01661187,0.01533795,-0.000638616113315688,-3.91567,44096302073.67044,44096302073.67044,50000000000.0,0.824837,-98.09315,22_04_2025_06_29_34
jasmycoin,jasmy,JasmyCoin,0.01408351,681859097,106,51150167.0,0.01503506,0.01384197,-0.000951550452720515,-6.32888,48419999999.3058,50000000000.0,50000000000.0,4.79,-99.70591,22_04_2025_06_29_34
jupiter-staked-sol,jupsol,Jupiter Staked SOL,153.48,680642495,107,2424493.0,155.49,147.86,-1.9144549784055869,-1.23199,4435939.620976432,4435939.620976432,,309.67,-50.43857,22_04_2025_06_29_34
usual-usd,usd0,Usual USD,0.997557,674885709,108,8072357.0,0.998188,0.997478,-0.000329562882362633,-0.03303,676443076.6672107,676443076.6672107,,1.33,-24.75364,22_04_2025_06_29_34
raydium,ray,Raydium,2.3,667697270,109,83479411.0,2.36,2.2,0.02723276,1.20024,290813642.067802,555000000.0,555000000.0,16.83,-86.34706,22_04_2025_06_29_34
the-sandbox,sand,The Sandbox,0.268935,657243459,110,87363333.0,0.288636,0.267677,-0.01861458432891855,-6.47352,2445857126.2233224,3000000000.0,3000000000.0,8.4,-96.79313,22_04_2025_06_29_34
kaia,kaia,Kaia,0.11169,654049092,111,29511352.0,0.113389,0.104367,0.00719304,6.88348,5856641747.106198,5856641936.044253,,0.406698,-72.54879,22_04_2025_06_29_34
msol,msol,Marinade Staked SOL,178.74,653705309,112,10607615.0,181.29,172.56,-2.5115426862634536,-1.38565,3654179.0,3654179.0,3654179.0,363.77,-50.82417,22_04_2025_06_29_34
coredaoorg,core,Core,0.651639,651388407,113,23144140.0,0.687857,0.646035,-0.027470432779648668,-4.04506,999644546.931367,2100000000.0,2100000000.0,6.14,-89.40295,22_04_2025_06_29_34
lido-dao,ldo,Lido DAO,0.698471,627290047,114,100484207.0,0.750358,0.699492,-0.04527689003845636,-6.08766,897877243.8587132,1000000000.0,1000000000.0,7.3,-90.40486,22_04_2025_06_29_34
usdx-money-usdx,usdx,Stables Labs USDX,1.0,625956768,115,129739.0,1.0,0.997298,0.0009757,0.09765,626471719.1989639,626471719.1989639,,1.057,-5.40375,22_04_2025_06_29_34
helium,hnt,Helium,3.43,622972717,116,5529117.0,3.51,3.37,-0.04418745613432584,-1.2703,181328810.654848,223000000.0,223000000.0,54.88,-93.73795,22_04_2025_06_29_34
iota,iota,IOTA,0.167006,622460274,117,20607067.0,0.172702,0.167021,-0.002552072544880712,-1.50514,3727086003.0,4600000000.0,,5.25,-96.81417,22_04_2025_06_29_34
mantle-staked-ether,meth,Mantle Staked Ether,1679.34,616456994,118,1373410.0,1755.27,1656.17,-75.91819998781853,-4.32519,367121.4937302586,367121.4937302586,,4729.53,-64.50107,22_04_2025_06_29_34
theta-token,theta,Theta Network,0.610607,610250634,119,40428967.0,0.67474,0.610019,-0.06262993422605523,-9.3028,1000000000.0,1000000000.0,1000000000.0,15.72,-96.1106,22_04_2025_06_29_34
bittorrent,btt,BitTorrent,6.06452e-07,598012315,120,21274167.0,6.14839e-07,6.06125e-07,-6.747659733e-09,-1.1004,986061142857000.0,990000000000000.0,990000000000000.0,3.43e-06,-82.32494,22_04_2025_06_29_34
ondo-us-dollar-yield,usdy,Ondo US Dollar Yield,1.1,591007018,121,2055066.0,1.11,1.079,-0.008709245970788482,-0.7857,537406383.0446985,537496434.7917049,,1.26,-12.93178,22_04_2025_06_29_34
clbtc,clbtc,clBTC,88121.0,580870127,123,75.27,89969.0,51493.0,32.61,0.03702,6599.017000000001,6599.017000000001,,104078.0,-15.16183,22_04_2025_06_29_34
flow,flow,Flow,0.367506,579702755,122,20459678.0,0.380234,0.365379,-0.01272783923195625,-3.34737,1576973068.838071,1576973068.838071,,42.4,-99.13042,22_04_2025_06_29_34
bitcoin-cash-sv,bsv,Bitcoin SV,29.02,576521002,124,20750354.0,29.49,28.61,-0.2474795067410298,-0.8457,19854825.0,19854825.0,21000000.0,489.75,-94.06945,22_04_2025_06_29_34
pancakeswap-token,cake,PancakeSwap,1.92,567532154,125,90177518.0,2.03,1.9,-0.11521951475546355,-5.66324,294904115.2640193,372314601.3373987,450000000.0,43.96,-95.61313,22_04_2025_06_29_34
chain-2,xcn,Onyxcoin,0.01691351,563270941,126,39461025.0,0.01813094,0.01657094,-0.001165734642308947,-6.44792,33282682361.58019,48402437326.51888,48402437326.51888,0.184139,-90.80651,22_04_2025_06_29_34
decentraland,mana,Decentraland,0.298937,559032535,127,91806350.0,0.328941,0.298902,-0.030003675013054065,-9.1213,1867982985.1769302,2193179327.320146,2193179327.320146,5.85,-94.88098,22_04_2025_06_29_34
floki,floki,FLOKI,5.747e-05,555644809,128,64156628.0,6.035e-05,5.709e-05,-2.883867001721e-06,-4.77865,9663898072931.0,10000000000000.0,10000000000000.0,0.00034495,-83.32652,22_04_2025_06_29_34
movement,move,Movement,0.222093,544066764,129,130777247.0,0.247461,0.221197,-0.006854126329221943,-2.99375,2450000000.0,10000000000.0,10000000000.0,1.45,-84.68182,22_04_2025_06_29_34
jito-governance-token,jto,Jito,1.69,539737295,130,27155438.0,1.71,1.64,-0.01090509627245706,-0.64123,319407661.3,1000000000.0,,6.01,-71.92508,22_04_2025_06_29_34
pendle,pendle,Pendle,3.25,524342694,131,71877382.0,3.36,3.18,-0.07276503760852027,-2.19169,161483380.2106401,281527448.4585314,281527448.4585314,7.5,-56.73404,22_04_2025_06_29_34
walrus-2,wal,Walrus,0.417712,521917368,132,39986004.0,0.446201,0.406826,-0.02439100599280497,-5.51704,1250000000.0,5000000000.0,5000000000.0,0.614597,-31.48166,22_04_2025_06_29_34
tezos,xtz,Tezos,0.499046,518990218,133,24246458.0,0.514559,0.496262,-0.011575506745663489,-2.26695,1040189394.208112,1060420457.281692,,9.12,-94.50257,22_04_2025_06_29_34
pyth-network,pyth,Pyth Network,0.140452,509070610,134,30486833.0,0.146665,0.138829,-0.004236685239939503,-2.92813,3624988786.43857,10000000000.0,10000000000.0,1.2,-88.25744,22_04_2025_06_29_34
telcoin,tel,Telcoin,0.00548664,504320276,135,4260342.0,0.00557458,0.0050835,0.00018372,3.46451,91899666665.01,100000000000.0,100000000000.0,0.064483,-91.48233,22_04_2025_06_29_34
zcash,zec,Zcash,31.09,498517490,136,25276105.0,32.22,30.92,-0.6633257538419954,-2.08907,16015614.2280448,16017776.7280448,21000000.0,3191.93,-99.02348,22_04_2025_06_29_34
