asset_id,name,type_is_crypto,data_quote_start,data_quote_end,data_orderbook_start,data_orderbook_end,data_trade_start,data_trade_end,data_symbols_count,volume_1hrs_usd,volume_1day_usd,volume_1mth_usd,price_usd,data_start,data_end
RUB,Russian Ruble,0,2014-04-21T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-04-20T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2011-09-11T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,1816,0.0,0.0,0,,2011-09-11,2025-03-11
SGD,Singapore Dollar,0,2015-05-27T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-05-26T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2011-09-18T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,372,101352.32,1930926.47,119856461.95,0.751357138832015,2011-09-18,2025-03-11
CAD,Canadian Dollar,0,2015-07-23T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-09-02T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2011-09-27T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,315,66714.37,4549178.18,252128636.76,0.694801495212818,2011-09-27,2025-03-11
NZD,New Zealand Dollar,0,2017-09-22T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-09-21T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2011-09-27T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,145,254.67,47838.2,2654487.47,0.57016,2011-09-27,2025-03-11
THB,Baht,0,2017-03-19T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-01-08T00:00:00.0000000Z,2011-10-13T00:00:00.0000000Z,2022-06-24T00:00:00.0000000Z,200,0.0,0.0,0,0.02953119232189,2011-10-13,2025-03-11
NIS,NIS,1,2018-01-25T00:00:00.0000000Z,2025-03-04T00:00:00.0000000Z,2018-01-24T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2013-03-15T00:00:00.0000000Z,2020-06-26T00:00:00.0000000Z,8,0.0,0.0,0,,2013-03-15,2025-03-11
LTC,Litecoin,1,2014-04-21T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-04-20T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2013-05-19T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,29429,455087985.71,2947214151.83,677362478048.55,88.2830228297929,2013-05-19,2025-03-11
KRW,Won,0,2014-08-01T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-07-31T13:05:46.0000000Z,2025-03-11T00:00:00.0000000Z,2013-09-03T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,2167,101040042.73,1619654867.43,79812499974.0,0.000689774908006156,2013-09-03,2025-03-11
VEN,VeChain (pre-swap),1,2014-08-01T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-07-31T13:05:46.0000000Z,2025-03-11T00:00:00.0000000Z,2013-10-22T00:00:00.0000000Z,2024-11-27T00:00:00.0000000Z,123,0.0,0.0,0,,2013-10-22,2025-03-11
XRP,Ripple,1,2014-08-01T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-07-31T13:05:46.0000000Z,2025-03-11T00:00:00.0000000Z,2013-11-25T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,37386,365524110.03,6359201818.31,407906590202.73,2.11480977876641,2013-11-25,2025-03-11
NMC,Namecoin,1,2014-04-21T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-04-20T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2013-11-29T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,53,0.0,8.49,27.82,,2013-11-29,2025-03-11
USDT,Tether,1,2016-06-12T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2016-05-29T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2013-12-27T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,264919,1833761868943.21,34514830936367.89,2849933183453189.0,0.999693046229012,2013-12-27,2025-03-11
DOGE,DogeCoin,1,2014-08-01T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-07-31T13:05:46.0000000Z,2025-03-11T00:00:00.0000000Z,2014-02-21T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,30667,107770060.99,1842544595.33,89188721488.64,0.159640722533009,2014-02-21,2025-03-11
PPC,Peercoin,1,2014-04-21T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-04-20T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-04-20T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,103,5166.45,7816.43,1036849.72,,2014-04-20,2025-03-11
TRC,Terracoin,1,2014-04-21T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-04-20T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-04-20T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,45,135.44,5838.71,1123230.63,0.000484412580721316,2014-04-20,2025-03-11
NVC,Novacoin,1,2014-04-21T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-04-20T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-04-20T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,44,0.0,0.0,9.98,,2014-04-20,2025-03-11
FTC,Feathercoin,1,2014-04-21T00:00:00.0000000Z,2024-12-16T00:00:00.0000000Z,2014-04-20T00:00:00.0000000Z,2025-02-05T00:00:00.0000000Z,2014-04-20T00:00:00.0000000Z,2023-12-05T00:00:00.0000000Z,454,0.0,0.0,0,,2014-04-20,2025-02-05
ORO,ORO,1,2017-03-17T00:00:00.0000000Z,2025-03-04T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-07-28T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,16,0.0,0.0,10046.31,0.000406875069815208,2014-07-28,2025-03-11
BTS,BitShares,1,2016-06-13T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2016-05-29T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-09-27T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,542,3381.45,17275.22,2197610.64,0.00100071675412231,2014-09-27,2025-03-11
PKR,Pakistan Rupee,0,2017-03-17T00:00:00.0000000Z,2025-03-04T00:00:00.0000000Z,2017-03-15T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-10-14T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,6,0.0,1379.81,34365.71,,2014-10-14,2025-03-11
NXT,Nxt,1,2016-06-13T00:00:00.0000000Z,2024-12-16T00:00:00.0000000Z,2016-05-29T00:00:00.0000000Z,2025-02-05T00:00:00.0000000Z,2014-09-28T00:00:00.0000000Z,2024-10-21T00:00:00.0000000Z,61,0.0,0.0,0,,2014-09-28,2025-02-05
DARK,DARK,1,2017-03-17T00:00:00.0000000Z,2025-03-09T00:00:00.0000000Z,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-12-07T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,22,4270.02,114133.92,3559653.77,0.00816749218769103,2014-12-07,2025-03-11
U,UCoin,1,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-12-09T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,27,5914.36,36473.46,5152939.76,5.79821966812827e-05,2014-12-09,2025-03-11
BRL,Brazilian Real,0,2017-03-15T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-14T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-12-11T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,1379,708881.01,18223099.52,1948870013.11,0.170452713336825,2014-12-11,2025-03-11
CLP,Chilean Peso,0,2017-03-15T00:00:00.0000000Z,2025-03-04T00:00:00.0000000Z,2017-03-15T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-12-12T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,46,0.0,0.0,0,,2014-12-12,2025-03-11
ARI,Aricoin,1,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-12-23T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,13,36.79,0.0,80914.05,0.000311966501791234,2014-12-23,2025-03-11
MUE,MonetaryUnit,1,2017-03-15T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-14T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2014-12-28T00:00:00.0000000Z,2025-02-14T00:00:00.0000000Z,36,0.0,0.0,8.45,,2014-12-28,2025-03-11
SONG,SongCoin,1,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-01-03T00:00:00.0000000Z,2025-02-23T00:00:00.0000000Z,27,0.0,0.0,0.06,,2015-01-03,2025-03-11
CON,PayCon,1,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-01-04T00:00:00.0000000Z,2025-02-23T00:00:00.0000000Z,35,0.0,0.0,2.51,0.000459858801265345,2015-01-04,2025-03-11
NAV,NAVCoin,1,2016-06-13T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2016-05-29T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-01-06T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,50,2444.29,12879.52,1244823.97,,2015-01-06,2025-03-11
MCC,MCC,1,2017-03-17T00:00:00.0000000Z,2025-03-04T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-01-19T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,315,1823.36,13734.87,1612503.65,,2015-01-19,2025-03-11
RICE,RICE,1,2017-03-19T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-05-11T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-01-30T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,10,0.0,35.01,40550.17,0.0926215607331179,2015-01-30,2025-03-11
GEO,GeoCoin,1,2016-06-13T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2016-05-29T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-01-31T00:00:00.0000000Z,2025-02-17T00:00:00.0000000Z,18,0.0,0.0,168.44,,2015-01-31,2025-03-11
TOP,TopCoin,0,2017-03-19T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-19T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-02-16T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,40,63139.72,1762947.62,62531676.78,,2015-02-16,2025-03-11
RED,RedCoin,1,2017-01-10T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-01-09T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-02-20T00:00:00.0000000Z,2025-02-15T00:00:00.0000000Z,42,2612471.15,34943969.52,1497595042.1,,2015-02-20,2025-03-11
ETCO,ETCO,1,2017-03-19T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-19T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-02-20T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,6,0.0,0.0,5.89,,2015-02-20,2025-03-11
AMBER,AmberCoin,1,2017-03-15T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-14T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-03-07T00:00:00.0000000Z,2025-02-13T00:00:00.0000000Z,21,0.0,0.0,0.46,,2015-03-07,2025-03-11
MTLMC,Metal Music Coin,1,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-03-11T00:00:00.0000000Z,2025-02-22T00:00:00.0000000Z,15,0.0,0.0,2.37,,2015-03-11,2025-03-11
TIT,Titcoin,1,2017-03-19T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-19T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-03-17T00:00:00.0000000Z,2025-02-22T00:00:00.0000000Z,23,0.0,0.0,0.22,,2015-03-17,2025-03-11
CRAVE,Crave,1,2017-03-19T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-19T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-03-27T00:00:00.0000000Z,2025-02-16T00:00:00.0000000Z,30,0.0,0.79,3.94,,2015-03-27,2025-03-11
FONZ,Fonziecoin,1,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-03-28T00:00:00.0000000Z,2025-02-18T00:00:00.0000000Z,15,0.0,3.52,19.32,,2015-03-28,2025-03-11
SQL,SQL,1,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-14T20:29:03.7366716Z,2025-03-11T00:00:00.0000000Z,2015-04-07T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,15,0.0,0.0,421.49,,2015-04-07,2025-03-11
DUCK,DUCK,1,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-04-08T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,41,198261.25,1275954.58,491381498.55,0.00278823098519366,2015-04-08,2025-03-11
OZC,OZC,1,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-04-20T00:00:00.0000000Z,2025-02-10T00:00:00.0000000Z,15,0.0,0.0,0.72,,2015-04-20,2025-03-11
LUX,LUXCoin,1,2017-03-20T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-19T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-04-24T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,27,0.0,0.36,3914.2,0.00124961630778626,2015-04-24,2025-03-11
BOB,BOB,1,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-04-25T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,84,128655.03,1149626.44,35800060.15,,2015-04-25,2025-03-11
AIB,Advanced Internet Blocks,1,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-04-27T00:00:00.0000000Z,2025-02-22T00:00:00.0000000Z,16,0.0,0.0,0,,2015-04-27,2025-03-11
ACP,AnarchistsPrime,1,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-05-01T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,19,401.42,4904.85,7986167.32,0.0361379039281326,2015-05-01,2025-03-11
DRZ,Droidz,1,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-05-02T00:00:00.0000000Z,2025-02-23T00:00:00.0000000Z,10,0.0,0.0,10.22,,2015-05-02,2025-03-11
BSTY,GlobalBoost-Y,1,2017-03-15T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-14T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-05-08T00:00:00.0000000Z,2025-02-14T00:00:00.0000000Z,31,0.0,0.0,28.47,,2015-05-08,2025-03-11
DEM,Deutsche Mark,0,2017-03-19T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-19T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-05-20T00:00:00.0000000Z,2025-02-19T00:00:00.0000000Z,30,0.0,0.0,1.05,,2015-05-20,2025-03-11
CRW,Crown,1,2017-03-15T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-14T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-05-21T00:00:00.0000000Z,2025-01-26T00:00:00.0000000Z,29,0.0,0.0,0.5,,2015-05-21,2025-03-11
FLN,FLN,1,2017-03-18T00:00:00.0000000Z,2025-03-09T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-03-09T00:00:00.0000000Z,2015-05-19T00:00:00.0000000Z,2025-01-26T00:00:00.0000000Z,15,0.0,0.0,0,,2015-05-19,2025-03-09
ORB,Orbitcoin,1,2017-03-15T00:00:00.0000000Z,2025-03-04T00:00:00.0000000Z,2017-03-14T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-02T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,30,0.0,0.0,9196.49,0.00016504932193241,2015-06-02,2025-03-11
IRL,IrishCoin,1,2017-03-17T00:00:00.0000000Z,2025-03-04T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-02T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,18,123.29,3013.03,386994.21,0.0116722943050422,2015-06-02,2025-03-11
LTS,LTS,1,2017-01-15T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-01-09T00:15:07.4994021Z,2025-03-11T00:00:00.0000000Z,2015-06-02T00:00:00.0000000Z,2025-02-19T00:00:00.0000000Z,14,0.0,0.0,149.71,,2015-06-02,2025-03-11
BTX,Bitcore,1,2017-03-18T00:00:00.0000000Z,2024-12-16T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-02-05T00:00:00.0000000Z,2015-05-02T00:00:00.0000000Z,2024-10-21T00:00:00.0000000Z,62,0.0,0.0,0,,2015-05-02,2025-02-05
HBN,HoboNickels,1,2017-03-17T00:00:00.0000000Z,2024-12-16T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-02-05T00:00:00.0000000Z,2015-05-03T00:00:00.0000000Z,2019-10-07T03:48:00.0000000Z,14,0.0,0.0,0,,2015-05-03,2025-02-05
MARS,Marscoin,1,2017-03-19T00:00:00.0000000Z,2025-03-04T00:00:00.0000000Z,2016-05-29T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-07T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,44,34524.93,120784.46,20214190.43,2.97693932671208e-06,2015-06-07,2025-03-11
OFF,Cthulhu Offerings,1,2017-03-19T00:00:00.0000000Z,2025-03-04T00:00:00.0000000Z,2017-03-19T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-08T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,11,0.0,67.52,19936.7,0.0174946283090077,2015-06-08,2025-03-11
UNO,Unobtanium,1,2017-03-15T00:00:00.0000000Z,2025-03-09T00:00:00.0000000Z,2017-03-14T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-11T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,551,2746.37,17146.15,1583531.96,0.00544509783808384,2015-06-11,2025-03-11
DGB,DigiByte,1,2016-06-13T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2016-05-29T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-13T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,217,879421.98,5160789.65,588043595.52,0.00852319584624123,2015-06-13,2025-03-11
XVG,Verge,1,2017-03-15T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-14T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-13T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,157,223832.79,7457569.35,484490486.77,0.00448934105252414,2015-06-13,2025-03-11
FUNK,The Cypherfunks,1,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-13T00:00:00.0000000Z,2025-02-23T00:00:00.0000000Z,22,0.0,0.0,1.34,,2015-06-13,2025-03-11
SPN,SPN,1,2017-03-17T00:00:00.0000000Z,2025-03-06T00:00:00.0000000Z,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-13T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,21,1701.5,6075.06,1501608.78,4.49861870803055e-05,2015-06-13,2025-03-11
XMG,Magi,1,2016-06-13T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2016-05-29T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-14T00:00:00.0000000Z,2025-02-12T00:00:00.0000000Z,27,0.0,0.0,0.43,,2015-06-14,2025-03-11
CCB,CCB,1,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-19T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-16T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,29,0.0,0.0,10.04,,2015-06-16,2025-03-11
SAK,Sharkcoin,1,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-16T00:00:00.0000000Z,2025-02-13T00:00:00.0000000Z,15,0.0,0.0,6.95,,2015-06-16,2025-03-11
XPD,PetroDollar,0,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-17T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,24,27.61,5340.21,143607.56,,2015-06-17,2025-03-11
AC,AsiaCoin,1,2017-01-10T00:00:00.0000000Z,2025-03-03T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-19T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,52,0.0,0.0,16.8,,2015-06-19,2025-03-11
8BIT,8Bit,1,2017-03-15T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-14T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-19T00:00:00.0000000Z,2025-02-23T00:00:00.0000000Z,22,0.0,0.0,3.95,,2015-06-19,2025-03-11
PXC,Phoenixcoin,1,2017-03-17T00:00:00.0000000Z,2024-12-16T00:00:00.0000000Z,2017-03-18T00:00:00.0000000Z,2025-02-05T00:00:00.0000000Z,2015-05-16T00:00:00.0000000Z,2024-04-13T00:00:00.0000000Z,22,0.0,0.0,0,,2015-05-16,2025-02-05
TES,TeslaCoin,1,2017-03-15T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-14T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-20T00:00:00.0000000Z,2025-02-24T00:00:00.0000000Z,27,198.94,1118.89,1861480.35,,2015-06-20,2025-03-11
ANI,Animecoin,1,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2017-03-17T00:00:00.0000000Z,2025-03-11T00:00:00.0000000Z,2015-06-22T00:00:00.0000000Z,2025-02-23T00:00:00.0000000Z,37,0.0,0.0,0,,2015-06-22,2025-03-11
