id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,row_update_date
the-open-network,ton,Toncoin,2.93,7351131500,17,150651378.0,3.05,2.88,-0.11172005689590137,-3.67405,2510155844.741011,5127837199.203668,,8.25,-64.4685,22_04_2025_06_24_50
sui,sui,Sui,2.25,7297579933,18,866840378.0,2.28,2.16,0.00093533,0.04167,3249982900.458887,10000000000.0,10000000000.0,5.35,-57.92079,22_04_2025_06_24_50
shiba-inu,shib,Shiba Inu,1.237e-05,7288396654,19,129121885.0,1.277e-05,1.226e-05,-4.02780851819e-07,-3.15438,589250376975461.4,589504483634202.6,,8.616e-05,-85.64504,22_04_2025_06_24_50
hedera-hashgraph,hbar,Hedera,0.171844,7257078536,20,161529141.0,0.173765,0.167264,-0.000497953923938949,-0.28893,42228651562.04272,50000000000.0,50000000000.0,0.569229,-69.80778,22_04_2025_06_24_50
usds,usds,USDS,0.999937,7239478487,21,8466362.0,1.0,0.999655,0.00028169,0.02818,7240179892.786856,7240179892.786856,,1.057,-5.44517,22_04_2025_06_24_50
bitcoin-cash,bch,Bitcoin Cash,346.51,6885667753,22,165573205.0,347.55,336.78,7.95,2.34783,19859459.27165078,19859503.02165078,21000000.0,3785.82,-90.84183,22_04_2025_06_24_50
wrapped-steth,wsteth,Wrapped stETH,1896.11,6759870995,23,15614942.0,1982.1,1869.97,-85.16217659448012,-4.29836,3565156.79572796,3565156.79572796,,7256.02,-73.89405,22_04_2025_06_24_50
hyperliquid,hype,Hyperliquid,18.2,6137127964,24,126954447.0,18.67,17.39,-0.08007992601043412,-0.43796,333928180.0,999990391.0,1000000000.0,34.96,-47.25221,22_04_2025_06_24_50
litecoin,ltc,Litecoin,78.73,5966681677,25,369098464.0,81.21,77.55,-0.5203429345866368,-0.65654,75770720.73347135,75772933.23347135,84000000.0,410.26,-80.8084,22_04_2025_06_24_50
polkadot,dot,Polkadot,3.73,5684572798,26,135220575.0,3.97,3.72,-0.2175099836760972,-5.5066,1522267060.0,1522267060.0,,54.98,-93.20993,22_04_2025_06_24_50
bitget-token,bgb,Bitget Token,4.43,5181937500,27,174049651.0,4.53,4.42,-0.09274353105536903,-2.05104,1169993089.2,1169993089.2,2000000000.0,8.45,-47.58743,22_04_2025_06_24_50
binance-bridged-usdt-bnb-smart-chain,bsc-usd,Binance Bridged USDT (BNB Smart Chain),0.99971,5173398158,28,175206767.0,1.003,0.996467,4.188e-05,0.00419,5184994200.618545,5184994200.618545,,1.05,-4.84049,22_04_2025_06_24_50
ethena-usde,usde,Ethena USDe,0.999238,4818819951,29,40539252.0,1.001,0.998122,-0.000192128804056946,-0.01922,4822493699.543639,4822493699.543639,,1.032,-3.17776,22_04_2025_06_24_50
weth,weth,WETH,1580.48,4388481352,30,149833357.0,1653.35,1563.2,-72.81465123712132,-4.40422,2776681.475566243,2776681.475566243,,4799.89,-67.07355,22_04_2025_06_24_50
pi-network,pi,Pi Network,0.631076,4379856990,31,80501046.0,0.639664,0.625008,-0.004139992051629626,-0.65175,6934837081.038498,10668328063.66727,100000000000.0,2.99,-78.8177,22_04_2025_06_24_50
whitebit,wbt,WhiteBIT Coin,28.25,4071820550,32,20653242.0,28.39,28.09,0.02287487,0.08103,144118517.10815412,327258822.0,400000000.0,31.28,-9.57912,22_04_2025_06_24_50
monero,xmr,Monero,215.63,3977240385,33,67834272.0,216.89,213.16,-1.2522033868875724,-0.57735,18446744.07370955,18446744.07370955,,542.33,-60.25344,22_04_2025_06_24_50
coinbase-wrapped-btc,cbbtc,Coinbase Wrapped BTC,88298.0,3474292127,34,241931939.0,88598.0,86652.0,814.66,0.93121,39383.19124162,39383.19124162,,108953.0,-18.87948,22_04_2025_06_24_50
wrapped-eeth,weeth,Wrapped eETH,1683.69,3466632880,35,22987920.0,1761.28,1658.4,-77.58423864880479,-4.405,2058945.467844743,2058945.467844743,,4311.81,-60.978,22_04_2025_06_24_50
pepe,pepe,Pepe,7.92e-06,3332568494,36,658106051.0,8.05e-06,7.69e-06,7.946e-09,0.1004,420690000000000.0,420690000000000.0,420690000000000.0,2.803e-05,-71.59991,22_04_2025_06_24_50
dai,dai,Dai,0.999867,3213997922,37,128231215.0,1.001,0.999613,-3.8234611117516e-05,-0.00382,3214442258.359073,3214442258.359073,,1.22,-17.97391,22_04_2025_06_24_50
uniswap,uni,Uniswap,5.24,3150816335,38,106716275.0,5.48,5.22,-0.23584507055203918,-4.30378,600483073.71,1000000000.0,1000000000.0,44.92,-88.32373,22_04_2025_06_24_50
okb,okb,OKB,50.86,3051405984,39,6307907.0,51.35,50.72,-0.23797731820747003,-0.46577,60000000.0,235957685.3,300000000.0,73.8,-31.08945,22_04_2025_06_24_50
aptos,apt,Aptos,4.8,2974280336,40,128728179.0,5.24,4.81,-0.36170991698657495,-7.00216,618398205.4038707,1149101459.211202,,19.92,-75.78937,22_04_2025_06_24_50
gatechain-token,gt,Gate,23.14,2843514115,41,6201291.0,23.15,22.86,-0.004126334043398572,-0.01783,122910587.76765741,300000000.0,,25.94,-10.81817,22_04_2025_06_24_50
bittensor,tao,Bittensor,317.63,2748088839,42,209190478.0,329.4,303.43,-10.99839541511102,-3.34671,8637624.0,21000000.0,21000000.0,757.6,-57.87972,22_04_2025_06_24_50
ondo-finance,ondo,Ondo,0.850575,2686099212,43,119522739.0,0.89093,0.844395,-0.02901705201306648,-3.29892,3159107529.0,10000000000.0,10000000000.0,2.14,-60.14272,22_04_2025_06_24_50
near,near,NEAR Protocol,2.18,2627701100,44,152215528.0,2.33,2.16,-0.12024310704780561,-5.23865,1207329342.0,1246367034.0,,20.44,-89.35683,22_04_2025_06_24_50
tokenize-xchange,tkx,Tokenize Xchange,32.25,2581096347,45,20455076.0,32.83,32.25,-0.4322977469612965,-1.32291,79995999.05112354,100000000.0,100000000.0,50.43,-36.02129,22_04_2025_06_24_50
susds,susds,sUSDS,1.047,2531507660,46,912167.0,1.052,1.047,-0.000971067451465801,-0.09262,2416583357.52315,2416583357.52315,,1.088,-3.65256,22_04_2025_06_24_50
internet-computer,icp,Internet Computer,4.66,2487536046,47,57188322.0,5.01,4.68,-0.32649324711329175,-6.54306,532467427.2001914,532467427.2001914,,700.65,-99.3333,22_04_2025_06_24_50
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,2452197105,48,0.0,1.0,1.0,0.0,0.0,2452197104.93,2452197104.93,,1.0,0.0,22_04_2025_06_24_50
ethereum-classic,etc,Ethereum Classic,15.46,2346644369,49,56387786.0,16.31,15.44,-0.8459513452700556,-5.18656,151618881.8695595,151618881.8695595,210700000.0,167.09,-90.7396,22_04_2025_06_24_50
kaspa,kas,Kaspa,0.089207,2319305439,50,118260008.0,0.090166,0.081448,0.00679322,8.24285,26001498646.9843,26057939715.75257,28704026601.0,0.207411,-56.82237,22_04_2025_06_24_50
crypto-com-chain,cro,Cronos,0.081854,2250598403,51,20269369.0,0.084302,0.081311,-0.00238089012842653,-2.8265,27477910655.70555,97477910655.70555,,0.965407,-91.51228,22_04_2025_06_24_50
render-token,render,Render,4.34,2247817908,52,244197697.0,4.52,4.23,-0.13828329853958898,-3.0863,517716590.0562826,532476763.3362826,,13.53,-67.92101,22_04_2025_06_24_50
mantle,mnt,Mantle,0.658969,2217222360,53,181109098.0,0.670698,0.657834,-0.010364654854131183,-1.5485,3364694382.83684,6219316794.99,6219316794.99,1.54,-57.051,22_04_2025_06_24_50
aave,aave,Aave,144.06,2175527108,54,196661443.0,145.86,139.59,-1.0743017683993514,-0.7402,15102863.814267032,16000000.0,16000000.0,661.69,-78.22809,22_04_2025_06_24_50
ethena-staked-usde,susde,Ethena Staked USDe,1.17,2102670378,55,7274618.0,1.17,1.17,-0.000247214978700283,-0.0212,1803663741.784347,1803663741.784347,,1.29,-9.67145,22_04_2025_06_24_50
vechain,vet,VeChain,0.02330233,2002953115,56,67236755.0,0.02460306,0.02321406,-0.001137708764106828,-4.6551,85985041177.0,85985041177.0,86712634466.0,0.280991,-91.70999,22_04_2025_06_24_50
fasttoken,ftn,Fasttoken,4.23,1820613993,57,50176860.0,4.24,4.23,0.00196151,0.04639,430367598.6,870742437.0,1000000000.0,4.24,-0.20436,22_04_2025_06_24_50
lombard-staked-btc,lbtc,Lombard Staked BTC,88031.0,1813801327,58,11208857.0,88437.0,86340.0,882.13,1.01221,20601.8968634186,20601.8968634186,,114576.0,-22.94606,22_04_2025_06_24_50
polygon-ecosystem-token,pol,POL (ex-MATIC),0.209085,1812016341,59,88798445.0,0.209053,0.195027,0.01396948,7.15958,8668552889.215109,10405892938.23691,,1.29,-83.82727,22_04_2025_06_24_50
cosmos,atom,Cosmos Hub,4.02,1794634904,60,112465990.0,4.29,4.01,-0.2623876836538841,-6.12853,446047981.181286,446047981.181286,,44.45,-90.94883,22_04_2025_06_24_50
official-trump,trump,Official Trump,8.31,1664539333,61,401403445.0,8.47,8.19,-0.0904362321097274,-1.07698,199999976.136,1000000000.0,1000000000.0,73.43,-88.62924,22_04_2025_06_24_50
filecoin,fil,Filecoin,2.51,1654659282,62,116762039.0,2.71,2.51,-0.16585087706440316,-6.20444,659342255.0,1959534152.0,1959534152.0,236.84,-98.94141,22_04_2025_06_24_50
algorand,algo,Algorand,0.190408,1631007366,63,68507545.0,0.20289,0.189725,-0.012270410543597482,-6.05412,8574356897.541645,8574417319.147924,10000000000.0,3.56,-94.65615,22_04_2025_06_24_50
first-digital-usd,fdusd,First Digital USD,0.998208,1616030317,64,2547327770.0,1.001,0.994688,-0.001048865326247816,-0.10496,1618985677.907419,1618985677.907419,,1.15,-13.29867,22_04_2025_06_24_50
ethena,ena,Ethena,0.284543,1581805756,65,107731928.0,0.302211,0.282951,-0.017018474996721877,-5.64345,5553125000.0,15000000000.0,,1.52,-81.12978,22_04_2025_06_24_50
fetch-ai,fet,Artificial Superintelligence Alliance,0.586869,1529819553,66,315289946.0,0.64928,0.581588,-0.02445005203875461,-3.99955,2604959126.672,2714493896.672,2714493896.672,3.45,-82.9999,22_04_2025_06_24_50
celestia,tia,Celestia,2.5,1516988932,67,65272945.0,2.63,2.5,-0.08222146655183549,-3.18685,607256569.170637,1116856109.588685,,20.85,-87.92835,22_04_2025_06_24_50
sonic-3,s,Sonic (prev. FTM),0.459878,1459894129,68,139025223.0,0.497441,0.45011,-0.030265962165094917,-6.17492,3175000000.0,3175000000.0,,1.029,-55.16425,22_04_2025_06_24_50
jupiter-perpetuals-liquidity-provider-token,jlp,Jupiter Perpetuals Liquidity Provider Token,3.91,1419937609,69,41377965.0,3.94,3.85,-0.030236998244072222,-0.76665,362800785.914024,362800785.914024,,5.03,-22.02713,22_04_2025_06_24_50
arbitrum,arb,Arbitrum,0.294898,1403660191,70,111458319.0,0.314031,0.294983,-0.01913319667609842,-6.09278,4756695618.0,10000000000.0,10000000000.0,2.39,-87.60537,22_04_2025_06_24_50
solv-btc,solvbtc,Solv Protocol SolvBTC,87988.0,1344110258,71,1837134.0,88377.0,86414.0,577.07,0.66018,15312.36813087994,15312.56038783396,21000000.0,108929.0,-19.12674,22_04_2025_06_24_50
kucoin-shares,kcs,KuCoin,9.81,1226602026,72,29360.0,10.06,9.69,-0.22549713230125512,-2.24688,125043917.8513356,142543917.8513356,,28.83,-65.975,22_04_2025_06_24_50
binance-staked-sol,bnsol,Binance Staked SOL,145.79,1176203153,73,5331448.0,147.6,140.53,-1.7081990667777802,-1.15811,8068006.233698582,8068006.233698582,,297.96,-51.08624,22_04_2025_06_24_50
optimism,op,Optimism,0.688213,1141436373,75,114388275.0,0.733265,0.688849,-0.04399437992347055,-6.00846,1657120774.0,4294967296.0,4294967296.0,4.84,-85.70068,22_04_2025_06_24_50
blockstack,stx,Stacks,0.750796,1139313573,74,248289385.0,0.780757,0.696625,0.051379,7.34601,1522535531.30394,1522535531.30394,1818000000.0,3.86,-80.54148,22_04_2025_06_24_50
jupiter-exchange-solana,jup,Jupiter,0.400046,1136375863,76,59247969.0,0.411818,0.395249,-0.000707048015476774,-0.17643,2844383333.32,6999978119.052385,10000000000.0,2.0,-79.99538,22_04_2025_06_24_50
xdce-crowd-sale,xdc,XDC Network,0.071995,1130480813,78,33663648.0,0.072765,0.071079,0.00028985,0.40422,15703438908.15,37986968688.3,,0.192754,-62.64891,22_04_2025_06_24_50
maker,mkr,Maker,1345.93,1129664186,77,57555990.0,1409.58,1329.52,-63.64574272979962,-4.51523,839071.1133566897,864113.780663335,1005577.0,6292.31,-78.6039,22_04_2025_06_24_50
nexo,nexo,NEXO,1.034,1034035344,79,10979251.0,1.054,1.02,-0.010681373269137096,-1.02244,1000000000.0,1000000000.0,1000000000.0,4.07,-74.5802,22_04_2025_06_24_50
flare-networks,flr,Flare,0.0160552,1013591933,80,10277557.0,0.01685675,0.01592288,-0.000396013849356593,-2.4072,63131989348.80337,103316795244.9709,,0.150073,-89.28344,22_04_2025_06_24_50
fartcoin,fartcoin,Fartcoin,1.012,1011243011,81,326245165.0,1.043,0.840077,0.105125,11.58686,999992413.957944,999992413.957944,1000000000.0,2.48,-59.19691,22_04_2025_06_24_50
worldcoin-wld,wld,Worldcoin,0.766488,989468598,82,106302998.0,0.799104,0.755654,-0.026664125541250305,-3.36179,1290895336.063152,10000000000.0,10000000000.0,11.74,-93.43717,22_04_2025_06_24_50
quant-network,qnt,Quant,66.57,968786746,83,24560562.0,67.92,65.92,-1.2811974071041732,-1.88813,14544176.164091088,14612493.0,14612493.0,427.42,-84.41675,22_04_2025_06_24_50
story-2,ip,Story,3.59,968478395,84,47293668.0,3.83,3.58,-0.12510222796946424,-3.36692,268981789.68,1003409112.67,,7.31,-50.79916,22_04_2025_06_24_50
bonk,bonk,Bonk,1.246e-05,964826488,85,90112929.0,1.281e-05,1.22e-05,-3.28172917124e-07,-2.56704,77419592329436.58,88835476194901.64,88835476194901.64,5.825e-05,-78.49599,22_04_2025_06_24_50
eos,eos,EOS,0.629151,955853843,86,136414079.0,0.657051,0.626277,-0.025739968340438013,-3.93042,1516885789.1746,2100000000.0,2100000000.0,22.71,-97.22547,22_04_2025_06_24_50
binance-peg-weth,weth,Binance-Peg WETH,1579.02,954463386,87,22154982.0,1652.6,1559.81,-71.50916038810988,-4.3325,604999.999959841,604999.999959841,,4098.26,-61.37706,22_04_2025_06_24_50
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,1645.86,919214024,88,310926.0,1721.42,1622.06,-74.35078554700135,-4.3222,558443.4444799643,558443.4444799643,,4216.2,-60.95375,22_04_2025_06_24_50
usdt0,usdt0,USDT0,1.001,897293359,90,205637330.0,1.002,0.997528,0.00090584,0.09058,897051783.925988,897051783.925988,,1.052,-4.9689,22_04_2025_06_24_50
sei-network,sei,Sei,0.175388,895823871,89,55698058.0,0.183068,0.174702,-0.002753762640055807,-1.54582,5107222222.0,10000000000.0,,1.14,-84.54547,22_04_2025_06_24_50
tether-gold,xaut,Tether Gold,3530.33,870281200,91,49556003.0,3530.16,3412.61,117.72,3.44957,246524.33,246524.33,,3529.06,0.03251,22_04_2025_06_24_50
paypal-usd,pyusd,PayPal USD,1.0,860169247,92,46450875.0,1.001,0.999171,0.00013119,0.01312,860163999.783821,860163999.783821,,1.021,-2.02649,22_04_2025_06_24_50
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),1.0,847282368,93,24375539.0,1.002,0.996771,0.00011266,0.01127,848999999.8398039,848999999.8398039,,1.031,-3.05218,22_04_2025_06_24_50
immutable-x,imx,Immutable,0.461675,840298970,94,48286526.0,0.50384,0.459828,-0.02091053874295451,-4.33302,1817351985.3898141,2000000000.0,2000000000.0,9.52,-95.12778,22_04_2025_06_24_50
dexe,dexe,DeXe,14.56,832012769,95,14404887.0,15.39,13.91,-0.8024834555087565,-5.22208,57103774.56313077,96504599.33609451,,32.38,-55.02018,22_04_2025_06_24_50
injective-protocol,inj,Injective,8.43,826152599,96,73911024.0,9.03,8.45,-0.4740523680712325,-5.32122,97727220.33,100000000.0,,52.62,-83.95228,22_04_2025_06_24_50
polygon-bridged-usdt-polygon,usdt,Polygon Bridged USDT (Polygon),0.999972,822675633,97,20500250.0,1.0,0.999647,9.369e-05,0.00937,822742096.662908,822742096.662908,,1.027,-2.61654,22_04_2025_06_24_50
pax-gold,paxg,PAX Gold,3518.29,810207734,98,182468773.0,3518.57,3414.3,103.99,3.04559,230313.984,230313.984,,3512.12,0.18708,22_04_2025_06_24_50
curve-dao-token,crv,Curve DAO,0.599055,793210452,99,171133727.0,0.636878,0.580782,-0.028013786285073006,-4.46742,1321569718.0,2251503096.82745,3030303031.0,15.37,-96.10062,22_04_2025_06_24_50
the-graph,grt,The Graph,0.082493,787968842,100,44743588.0,0.086145,0.082096,-0.002807814749215889,-3.29165,9548531509.16547,10788004319.0,10788004319.0,2.84,-97.0964,22_04_2025_06_24_50
wbnb,wbnb,Wrapped BNB,601.32,783788694,101,189570927.0,606.96,595.34,-5.378684297486757,-0.88655,1305711.680466387,1305711.680466387,,789.32,-23.81735,22_04_2025_06_24_50
rocket-pool-eth,reth,Rocket Pool ETH,1781.35,759818936,102,3228948.0,1861.77,1757.08,-80.41596413133152,-4.31933,426563.4336086222,426563.4336086222,,4814.31,-63.00722,22_04_2025_06_24_50
solv-protocol-solvbtc-bbn,xsolvbtc,Solv Protocol xSolvBTC,86389.0,752346046,103,395353.0,87948.0,85972.0,-553.3588309333281,-0.63647,8708.803039782953,8708.803039782953,21000000.0,117077.0,-26.07005,22_04_2025_06_24_50
arbitrum-bridged-wbtc-arbitrum-one,wbtc,Arbitrum Bridged WBTC (Arbitrum One),88146.0,702776842,104,84158747.0,88457.0,86208.0,811.54,0.92923,7976.99919253,7976.99919253,,108397.0,-18.68711,22_04_2025_06_24_50
gala,gala,GALA,0.01571478,694348902,105,128680588.0,0.01661187,0.01533795,-0.00060554828910692,-3.71039,44096302073.67044,44096302073.67044,50000000000.0,0.824837,-98.09315,22_04_2025_06_24_50
jasmycoin,jasmy,JasmyCoin,0.01408685,682148915,106,51183089.0,0.0150613,0.01384197,-0.000974449238279419,-6.46989,48419999999.3058,50000000000.0,50000000000.0,4.79,-99.70591,22_04_2025_06_24_50
jupiter-staked-sol,jupsol,Jupiter Staked SOL,153.46,680259701,107,2424678.0,155.59,147.86,-2.13313555726819,-1.37097,4435939.620976432,4435939.620976432,,309.67,-50.29226,22_04_2025_06_24_50
usual-usd,usd0,Usual USD,0.997834,674847826,108,8072721.0,0.998188,0.997478,-5.0406065092767e-05,-0.00505,676443076.6672107,676443076.6672107,,1.33,-24.74573,22_04_2025_06_24_50
raydium,ray,Raydium,2.3,668390856,109,63589469.0,2.36,2.2,0.02249928,0.98876,290813642.067802,555000000.0,555000000.0,16.83,-86.34706,22_04_2025_06_24_50
the-sandbox,sand,The Sandbox,0.269246,659163362,110,99097368.0,0.288636,0.267677,-0.019214964669990287,-6.66121,2445857126.2233224,3000000000.0,3000000000.0,8.4,-96.79313,22_04_2025_06_24_50
kaia,kaia,Kaia,0.111851,656379522,111,26285766.0,0.113389,0.104367,0.00746677,7.15317,5856641747.106198,5856641936.044253,,0.406698,-72.61024,22_04_2025_06_24_50
msol,msol,Marinade Staked SOL,178.88,653351461,112,10694178.0,181.31,172.56,-2.4253526926182474,-1.33768,3654179.0,3654179.0,3654179.0,363.77,-50.68664,22_04_2025_06_24_50
coredaoorg,core,Core,0.650929,650541239,113,23193165.0,0.687857,0.646035,-0.027808794033626127,-4.09713,999644546.931367,2100000000.0,2100000000.0,6.14,-89.36172,22_04_2025_06_24_50
lido-dao,ldo,Lido DAO,0.700741,629446518,114,100131760.0,0.750358,0.701019,-0.04424868736212695,-5.93951,897877243.8587132,1000000000.0,1000000000.0,7.3,-90.40486,22_04_2025_06_24_50
usdx-money-usdx,usdx,Stables Labs USDX,1.0,626566046,115,132990.0,1.0,0.997298,0.00100939,0.10103,626471719.1989639,626471719.1989639,,1.057,-5.43804,22_04_2025_06_24_50
helium,hnt,Helium,3.44,623313398,116,5542240.0,3.51,3.37,-0.04484088243436135,-1.2882,181328810.654848,223000000.0,223000000.0,54.88,-93.73795,22_04_2025_06_24_50
iota,iota,IOTA,0.16704,622948129,117,20658140.0,0.172702,0.167093,-0.002685890052154027,-1.58249,3727086003.0,4600000000.0,,5.25,-96.81417,22_04_2025_06_24_50
mantle-staked-ether,meth,Mantle Staked Ether,1680.11,616803600,118,1376551.0,1756.39,1656.17,-76.28476196156635,-4.34326,367121.4937302586,367121.4937302586,,4729.53,-64.38199,22_04_2025_06_24_50
theta-token,theta,Theta Network,0.610593,610645520,119,40402882.0,0.67474,0.61113,-0.06326243338354987,-9.38813,1000000000.0,1000000000.0,1000000000.0,15.72,-96.1106,22_04_2025_06_24_50
bittorrent,btt,BitTorrent,6.06397e-07,597889105,120,21216901.0,6.14839e-07,6.06125e-07,-6.777970012e-09,-1.10539,986061142857000.0,990000000000000.0,990000000000000.0,3.43e-06,-82.31468,22_04_2025_06_24_50
ondo-us-dollar-yield,usdy,Ondo US Dollar Yield,1.1,591009867,121,2055031.0,1.11,1.079,-0.00872285640521886,-0.78693,537406383.0446985,537496434.7917049,,1.26,-12.93102,22_04_2025_06_24_50
flow,flow,Flow,0.368298,581419729,122,20313727.0,0.380441,0.365379,-0.012142945017419415,-3.19181,1576973068.838071,1576973068.838071,,42.4,-99.13042,22_04_2025_06_24_50
clbtc,clbtc,clBTC,88029.0,580904740,123,75.19,89969.0,51493.0,-62.17034471305669,-0.07057,6599.017000000001,6599.017000000001,,104078.0,-15.16183,22_04_2025_06_24_50
bitcoin-cash-sv,bsv,Bitcoin SV,29.05,576844170,124,20765894.0,29.49,28.61,-0.2324764309463383,-0.79404,19854825.0,19854825.0,21000000.0,489.75,-94.06945,22_04_2025_06_24_50
pancakeswap-token,cake,PancakeSwap,1.93,569639775,125,90257940.0,2.04,1.9,-0.10932551140960123,-5.36799,294904115.2640193,372314601.3373987,450000000.0,43.96,-95.61313,22_04_2025_06_24_50
chain-2,xcn,Onyxcoin,0.01696905,566286096,126,42219922.0,0.01813312,0.01657094,-0.001164067370203935,-6.41957,33282682361.58019,48402437326.51888,48402437326.51888,0.184139,-90.74411,22_04_2025_06_24_50
decentraland,mana,Decentraland,0.299404,559648529,127,95073664.0,0.329036,0.298902,-0.029631656537352502,-9.0056,1867982985.1769302,2193179327.320146,2193179327.320146,5.85,-94.88098,22_04_2025_06_24_50
floki,floki,FLOKI,5.752e-05,557491051,128,64086411.0,6.043e-05,5.709e-05,-2.912961018784e-06,-4.82055,9663898072931.0,10000000000000.0,10000000000000.0,0.00034495,-83.17521,22_04_2025_06_24_50
movement,move,Movement,0.222731,545933237,129,130598204.0,0.247461,0.221197,-0.0073064983380281,-3.17622,2450000000.0,10000000000.0,10000000000.0,1.45,-84.63389,22_04_2025_06_24_50
jito-governance-token,jto,Jito,1.69,539286892,130,26971334.0,1.71,1.64,-0.01310459607985548,-0.77018,319407661.3,1000000000.0,,6.01,-71.88672,22_04_2025_06_24_50
pendle,pendle,Pendle,3.25,524301012,131,69469637.0,3.36,3.18,-0.06818533905166779,-2.0571,161483380.2106401,281527448.4585314,281527448.4585314,7.5,-56.73404,22_04_2025_06_24_50
walrus-2,wal,Walrus,0.418063,522084471,132,28293110.0,0.446201,0.406826,-0.0247666733727267,-5.59282,1250000000.0,5000000000.0,5000000000.0,0.614597,-31.48166,22_04_2025_06_24_50
tezos,xtz,Tezos,0.500752,520817285,133,26442745.0,0.514559,0.496262,-0.010350073434597262,-2.02505,1040189394.208112,1060420457.281692,,9.12,-94.50257,22_04_2025_06_24_50
pyth-network,pyth,Pyth Network,0.141088,511379864,134,29878670.0,0.146665,0.138829,-0.003819758696986558,-2.63599,3624988786.43857,10000000000.0,10000000000.0,1.2,-88.13761,22_04_2025_06_24_50
telcoin,tel,Telcoin,0.00549056,504752175,135,4275295.0,0.00557458,0.0050835,0.00017435,3.2796,91899666665.01,100000000000.0,100000000000.0,0.064483,-91.48233,22_04_2025_06_24_50
zcash,zec,Zcash,31.13,499285012,136,24429576.0,32.22,30.92,-0.6031647618344742,-1.90087,16015614.2280448,16017776.7280448,21000000.0,3191.93,-99.02348,22_04_2025_06_24_50
