id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,row_update_date
weth,weth,WETH,1917.61,5360560272,29,587059940.0,1940.09,1824.94,43.58,2.32564,2796994.705852862,2796994.705852862,,4799.89,-59.98517,14_03_2025_16_10_32
bitget-token,bgb,Bitget Token,4.44,5317829708,30,253936186.0,4.48,4.13,0.25474,6.08829,1199999994.2,1199999994.2,2000000000.0,8.45,-47.25545,14_03_2025_16_10_32
binance-bridged-usdt-bnb-smart-chain,bsc-usd,Binance Bridged USDT (BNB Smart Chain),0.998795,5178744852,31,282698168.0,1.004,0.99562,-0.001987607993602092,-0.19861,5184994501.618546,5184994501.618546,,1.05,-4.72045,14_03_2025_16_10_32
hyperliquid,hype,Hyperliquid,14.29,4770403101,32,145357432.0,14.27,12.14,2.04,16.62227,333928180.0,999990391.0,1000000000.0,34.96,-59.05019,14_03_2025_16_10_32
whitebit,wbt,WhiteBIT Coin,28.31,4082665408,33,96406040.0,28.46,28.03,0.056447,0.19977,144118517.10815412,329229605.0,400000000.0,31.28,-9.33986,14_03_2025_16_10_32
wrapped-eeth,weeth,Wrapped eETH,2037.25,3927045775,34,11808428.0,2061.21,1938.08,47.75,2.40007,1927586.520706417,1927586.520706417,,4311.81,-52.64956,14_03_2025_16_10_32
monero,xmr,Monero,206.59,3805575758,35,54313275.0,209.56,205.03,1.19,0.57713,18446744.07370955,18446744.07370955,,542.33,-61.77486,14_03_2025_16_10_32
uniswap,uni,Uniswap,5.96,3581826643,36,166628777.0,6.09,5.71,0.077396,1.31528,600483073.71,1000000000.0,1000000000.0,44.92,-86.65928,14_03_2025_16_10_32
susds,susds,sUSDS,1.043,3496852553,37,2227991.0,1.044,1.04,0.00118978,0.11418,3350380993.342,3350380993.342,,1.088,-4.0849,14_03_2025_16_10_32
near,near,NEAR Protocol,2.66,3185088211,38,324694041.0,2.71,2.49,0.119929,4.71226,1194977992.0,1239890440.0,,20.44,-86.88854,14_03_2025_16_10_32
dai,dai,Dai,0.999782,3168502479,40,122169872.0,0.99995,0.999363,0.0001165,0.01165,3169102112.995858,3169102112.995858,,1.22,-17.97913,14_03_2025_16_10_32
aptos,apt,Aptos,5.24,3158140705,39,149439637.0,5.32,4.93,0.142716,2.80142,602013703.0541502,1144034961.037594,,19.92,-73.61059,14_03_2025_16_10_32
pepe,pepe,Pepe,7.15e-06,3010410950,41,909351404.0,7.3e-06,6.53e-06,3.23038e-07,4.72889,420690000000000.0,420690000000000.0,420690000000000.0,2.803e-05,-74.25723,14_03_2025_16_10_32
ondo-finance,ondo,Ondo,0.875707,2774663524,42,192917187.0,0.89352,0.80893,0.03752348,4.47676,3159107529.0,10000000000.0,10000000000.0,2.14,-58.78507,14_03_2025_16_10_32
ethereum-classic,etc,Ethereum Classic,18.24,2755343842,43,96265967.0,18.45,17.43,0.384537,2.15364,151114406.4810219,151114406.4810219,210700000.0,167.09,-89.07908,14_03_2025_16_10_32
okb,okb,OKB,45.58,2729467429,44,15703856.0,46.59,40.65,4.23,10.22069,60000000.0,235957685.3,300000000.0,73.8,-38.10641,14_03_2025_16_10_32
internet-computer,icp,Internet Computer,5.64,2714714957,45,60038509.0,5.69,5.3,0.206728,3.80543,481403565.2479728,530280620.5167568,,700.65,-99.19292,14_03_2025_16_10_32
aave,aave,Aave,172.33,2600432292,46,418753384.0,174.9,160.47,3.38,1.99873,15088623.622342369,16000000.0,16000000.0,661.69,-73.76271,14_03_2025_16_10_32
gatechain-token,gt,Gate,21.07,2585766219,47,22565512.0,21.36,19.85,0.820089,4.05081,122910587.76765741,300000000.0,,25.94,-18.47808,14_03_2025_16_10_32
coinbase-wrapped-btc,cbbtc,Coinbase Wrapped BTC,84714.0,2568039723,48,253903476.0,85171.0,80005.0,3654.74,4.50873,30358.65545491,30358.65545491,,108953.0,-22.16831,14_03_2025_16_10_32
mantle,mnt,Mantle,0.730979,2458673547,49,57967178.0,0.738152,0.720116,-0.00353215046024169,-0.48088,3364694382.83684,6219316794.99,6219316794.99,1.54,-52.49051,14_03_2025_16_10_32
official-trump,trump,Official Trump,11.88,2386649588,50,1643897326.0,12.21,10.31,1.31,12.40748,199999977.236,1000000000.0,1000000000.0,73.43,-83.81391,14_03_2025_16_10_32
crypto-com-chain,cro,Cronos,0.083053,2272978343,51,31357733.0,0.084015,0.079079,0.00231947,2.87301,27378758419.79808,30000000000.0,,0.965407,-91.35359,14_03_2025_16_10_32
tokenize-xchange,tkx,Tokenize Xchange,27.5,2200335676,52,16591718.0,27.72,26.56,0.832014,3.11956,79995999.05112354,100000000.0,100000000.0,50.43,-45.31723,14_03_2025_16_10_32
bittensor,tao,Bittensor,251.2,2124752252,53,94503414.0,253.58,235.68,5.91,2.40806,8456364.0,21000000.0,21000000.0,757.6,-66.68559,14_03_2025_16_10_32
vechain,vet,VeChain,0.02462668,2117961827,54,68451372.0,0.02497914,0.02298944,0.00115633,4.92678,85985041177.0,85985041177.0,86712634466.0,0.280991,-91.20037,14_03_2025_16_10_32
first-digital-usd,fdusd,First Digital USD,0.999423,2053110871,55,2347914263.0,1.003,0.993623,0.00045505,0.04555,2058518049.61862,2058518049.61862,,1.15,-13.32495,14_03_2025_16_10_32
kaspa,kas,Kaspa,0.077092,1995292073,56,73856624.0,0.07743,0.068505,0.00645895,9.14433,25826487850.01926,25857147508.00363,28704026601.0,0.207411,-62.63276,14_03_2025_16_10_32
celestia,tia,Celestia,3.59,1926633547,57,99208449.0,3.7,3.44,0.055972,1.58497,537233712.821426,1104499726.027065,,20.85,-82.7087,14_03_2025_16_10_32
ethena,ena,Ethena,0.354786,1885636573,58,290598511.0,0.365213,0.333855,0.00925722,2.67914,5285937500.0,15000000000.0,,1.52,-76.49672,14_03_2025_16_10_32
polygon-ecosystem-token,pol,POL (ex-MATIC),0.21571,1855502635,59,70240434.0,0.218705,0.206629,0.00417548,1.9739,8593611300.578054,10382883669.11985,,1.29,-83.16392,14_03_2025_16_10_32
filecoin,fil,Filecoin,2.86,1844688655,60,133156482.0,2.91,2.67,0.114262,4.15523,643786428.0,1959608294.0,1959608294.0,236.84,-98.78465,14_03_2025_16_10_32
cosmos,atom,Cosmos Hub,4.12,1811638724,61,106399936.0,4.14,3.8,0.226998,5.83566,440303721.202311,440303721.202311,,44.45,-90.76178,14_03_2025_16_10_32
algorand,algo,Algorand,0.201884,1716174788,62,77594060.0,0.204908,0.189157,0.00989121,5.15187,8497594805.82511,8497759389.766612,10000000000.0,3.56,-94.30337,14_03_2025_16_10_32
fasttoken,ftn,Fasttoken,3.98,1715422675,63,49597213.0,4.02,3.97,-0.004989864556403489,-0.12511,429734837.0,870742437.0,1000000000.0,4.07,-1.92007,14_03_2025_16_10_32
lombard-staked-btc,lbtc,Lombard Staked BTC,84689.0,1665447516,65,12323977.0,85285.0,79907.0,3658.56,4.51502,19684.81531537,19684.81531537,,114576.0,-25.9024,14_03_2025_16_10_32
sonic-3,s,Sonic (prev. FTM),0.524087,1663767597,64,227345354.0,0.533918,0.460285,0.0475202,9.97137,3175000000.0,3175000000.0,,1.029,-49.08703,14_03_2025_16_10_32
render-token,render,Render,3.11,1611754078,66,138742199.0,3.17,2.85,0.183151,6.25113,517716590.0562826,532476763.3362826,,13.53,-76.81338,14_03_2025_16_10_32
arbitrum,arb,Arbitrum,0.359499,1593211184,67,149681848.0,0.364103,0.331424,0.01905608,5.59744,4419312625.0,10000000000.0,10000000000.0,2.39,-84.88269,14_03_2025_16_10_32
story-2,ip,Story,6.14,1577429434,68,111677957.0,6.13,5.58,0.418249,7.30914,257596279.86,1000642664.97,,7.31,-16.15564,14_03_2025_16_10_32
arbitrum-bridged-usdt-arbitrum,usdt,Arbitrum Bridged USDT (Arbitrum),0.999471,1458132327,69,93006412.0,1.003,0.996884,-0.000511066212058986,-0.05111,1458903939.803879,1458903939.803879,,1.16,-13.82326,14_03_2025_16_10_32
optimism,op,Optimism,0.871654,1417351319,71,110471297.0,0.890665,0.822035,0.03181236,3.7879,1620705846.0,4294967296.0,4294967296.0,4.84,-81.90688,14_03_2025_16_10_32
jupiter-exchange-solana,jup,Jupiter,0.52652,1416987300,70,67198006.0,0.53489,0.487376,0.02571122,5.13394,2690911111.1,6999978367.077468,10000000000.0,2.0,-73.61393,14_03_2025_16_10_32
kucoin-shares,kcs,KuCoin,11.08,1356899081,72,74787.0,11.13,10.86,0.123912,1.13082,122561753.8513356,142561753.8513356,,28.83,-61.53205,14_03_2025_16_10_32
fetch-ai,fet,Artificial Superintelligence Alliance,0.512664,1335480803,73,135415650.0,0.521851,0.475874,0.02262866,4.61776,2604959126.672,2714493896.672,2714493896.672,3.45,-85.10099,14_03_2025_16_10_32
solv-btc,solvbtc,Solv Protocol SolvBTC,84608.0,1281571647,74,3639268.0,85015.0,79889.0,3676.9,4.54325,15123.97095750525,15898.67378189525,21000000.0,108929.0,-22.23153,14_03_2025_16_10_32
binance-peg-weth,weth,Binance-Peg WETH,1917.68,1161754054,75,25707751.0,1939.67,1825.27,48.5,2.59495,604999.999959841,604999.999959841,,4098.26,-53.13011,14_03_2025_16_10_32
movement,move,Movement,0.461366,1110479802,76,88761617.0,0.46929,0.436606,0.00746258,1.64409,2400000000.0,10000000000.0,10000000000.0,1.45,-68.08424,14_03_2025_16_10_32
quant-network,qnt,Quant,76.42,1110412129,77,26291261.0,77.37,72.84,1.3,1.72838,14544176.164091088,14612493.0,14612493.0,427.42,-82.129,14_03_2025_16_10_32
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,2006.19,1094748055,79,4486569.0,2015.94,1896.87,67.93,3.50469,545685.8830556057,545685.8830556057,,4216.2,-52.30076,14_03_2025_16_10_32
nexo,nexo,NEXO,1.092,1092387836,78,9507872.0,1.099,1.033,0.03086077,2.90768,1000000000.0,1000000000.0,1000000000.0,4.07,-73.10644,14_03_2025_16_10_32
xdce-crowd-sale,xdc,XDC Network,0.069202,1086539051,80,40465036.0,0.069342,0.065822,0.00239767,3.58907,15694815939.75,37978346086.2,,0.192754,-64.04443,14_03_2025_16_10_32
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,1004556520,81,0.0,1.0,1.0,0.0,0.0,1004556519.689999,1004556519.689999,,1.0,0.0,14_03_2025_16_10_32
maker,mkr,Maker,1167.38,989753569,82,130590926.0,1182.06,1094.78,31.67,2.78817,848007.7799476349,874258.0418796196,1005577.0,6292.31,-81.40595,14_03_2025_16_10_32
injective-protocol,inj,Injective,10.08,985885292,83,118083389.0,10.16,8.95,0.891562,9.70184,97727220.33,100000000.0,,52.62,-80.77272,14_03_2025_16_10_32
dexe,dexe,DeXe,17.25,984847595,85,26852915.0,17.41,17.19,-0.0158290864765398,-0.0917,57103774.56313077,96504599.33609451,,32.38,-46.70582,14_03_2025_16_10_32
blockstack,stx,Stacks,0.648363,983472399,84,34619743.0,0.660551,0.600708,0.02992774,4.83927,1516923091.85331,1516923091.85331,1818000000.0,3.86,-83.13206,14_03_2025_16_10_32
usual-usd,usd0,Usual USD,0.997716,976788874,86,107566773.0,0.998092,0.997252,0.00023717,0.02378,979005853.1987084,979005853.1987084,,1.33,-24.73897,14_03_2025_16_10_32
worldcoin-wld,wld,Worldcoin,0.873286,966003908,87,117053428.0,0.886378,0.806617,0.04427587,5.34081,1105615299.325996,10000000000.0,10000000000.0,11.74,-92.52938,14_03_2025_16_10_32
immutable-x,imx,Immutable,0.539037,956069762,88,32888919.0,0.54565,0.506072,0.01891438,3.63652,1768317543.3898141,2000000000.0,2000000000.0,9.52,-94.30589,14_03_2025_16_10_32
rocket-pool-eth,reth,Rocket Pool ETH,2151.39,954477860,89,7985683.0,2178.78,2048.57,47.99,2.28171,442633.7402193766,442633.7402193766,,4814.31,-55.13282,14_03_2025_16_10_32
binance-staked-sol,bnsol,Binance Staked SOL,136.97,950637314,90,3005454.0,138.88,125.69,7.94,6.1521,6938922.176857059,6938922.176857059,,297.96,-53.93302,14_03_2025_16_10_32
sei-network,sei,Sei,0.20239,943267462,91,124316293.0,0.2049,0.181792,0.01599674,8.58226,4657499999.0,10000000000.0,,1.14,-82.19825,14_03_2025_16_10_32
flare-networks,flr,Flare,0.014784,902875243,93,7446497.0,0.01486785,0.01392834,0.00020248,1.38864,60996126627.4473,103140782122.6863,,0.150073,-90.16941,14_03_2025_16_10_32
the-graph,grt,The Graph,0.094127,899536020,92,41394973.0,0.095779,0.086642,0.00501138,5.62348,9548531509.16547,10788004319.0,10788004319.0,2.84,-96.67231,14_03_2025_16_10_32
theta-token,theta,Theta Network,0.892114,891477750,94,27488321.0,0.907113,0.840344,0.03224082,3.74948,1000000000.0,1000000000.0,1000000000.0,15.72,-94.30315,14_03_2025_16_10_32
bonk,bonk,Bonk,1.11e-05,861742262,95,76516851.0,1.13e-05,1.011e-05,7.00827e-07,6.73739,77419592329436.58,88855997545694.72,88855997545694.72,5.825e-05,-80.83973,14_03_2025_16_10_32
lido-dao,ldo,Lido DAO,0.951549,853714818,96,104619314.0,0.957313,0.864387,0.051577,5.73099,897146051.8587132,1000000000.0,1000000000.0,7.3,-86.98235,14_03_2025_16_10_32
polygon-bridged-usdt-polygon,usdt,Polygon Bridged USDT (Polygon),1.0,845237871,97,13310346.0,1.003,0.997761,0.00016929,0.01693,845165818.01636,845165818.01636,,1.027,-2.64379,14_03_2025_16_10_32
eos,eos,EOS,0.508751,771889941,98,73136770.0,0.51193,0.483834,0.01220021,2.45699,1516885789.1746,2100000000.0,2100000000.0,22.71,-97.75386,14_03_2025_16_10_32
mantle-staked-ether,meth,Mantle Staked Ether,2031.85,762856107,99,8011439.0,2056.99,1937.31,48.31,2.43579,375441.4238903758,375441.4238903758,,4729.53,-56.95982,14_03_2025_16_10_32
paypal-usd,pyusd,PayPal USD,0.998681,759802837,100,249236686.0,1.002,0.998554,-0.000363659891540191,-0.0364,760806608.353745,760806608.353745,,1.021,-2.016,14_03_2025_16_10_32
solv-protocol-solvbtc-bbn,solvbtc.bbn,Solv Protocol SolvBTC.BBN,75663.0,758430004,101,196778.0,85624.0,75809.0,-5135.084193024915,-6.35544,10007.39775326335,10007.39775326335,21000000.0,117077.0,-35.26722,14_03_2025_16_10_32
tether-gold,xaut,Tether Gold,2989.98,737024051,102,24293758.0,3008.57,2967.74,21.05,0.7089,246524.33,246524.33,,3008.57,-0.60417,14_03_2025_16_10_32
gala,gala,GALA,0.01676564,729683366,103,71961144.0,0.01701911,0.0157162,0.00050483,3.10461,43504949823.53057,43504951829.55264,50000000000.0,0.824837,-97.95942,14_03_2025_16_10_32
tezos,xtz,Tezos,0.700454,724199062,104,23423884.0,0.707832,0.663704,0.02358419,3.4843,1034539393.802772,1054790794.549873,,9.12,-92.29444,14_03_2025_16_10_32
wbnb,wbnb,Wrapped BNB,584.22,702457968,105,238474762.0,587.92,571.69,2.2,0.37779,1202438.059366852,1202438.059366852,,789.32,-25.84932,14_03_2025_16_10_32
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),1.0,698493123,107,94574609.0,1.003,0.996437,-0.000262159408235485,-0.0262,698999999.839804,698999999.839804,,1.031,-2.96808,14_03_2025_16_10_32
the-sandbox,sand,The Sandbox,0.285036,697836941,106,66353582.0,0.288434,0.26581,0.01229705,4.50873,2445857126.2233224,3000000000.0,3000000000.0,8.4,-96.59266,14_03_2025_16_10_32
bittorrent,btt,BitTorrent,6.96505e-07,687721235,109,23588902.0,7.0176e-07,6.82967e-07,9.194e-09,1.33775,986061142857000.0,990000000000000.0,990000000000000.0,3.43e-06,-79.64658,14_03_2025_16_10_32
jito-governance-token,jto,Jito,2.26,687231972,108,33163173.0,2.3,2.1,0.110037,5.12563,304471682.9,1000000000.0,,6.01,-62.31801,14_03_2025_16_10_32
arbitrum-bridged-wbtc-arbitrum-one,wbtc,Arbitrum Bridged WBTC (Arbitrum One),84325.0,685218037,110,101927346.0,84808.0,79779.0,3389.78,4.18824,8117.27229219,8117.27229219,,108397.0,-22.13965,14_03_2025_16_10_32
stargate-bridged-usdc-berachain,usdc.e,Stargate Bridged USDC (Berachain),0.99987,683950752,111,4270384.0,1.009,0.996912,0.00124629,0.1248,685903261.362543,685903261.362543,,1.031,-3.46539,14_03_2025_16_10_32
bitcoin-cash-sv,bsv,Bitcoin SV,34.29,679543191,112,42231451.0,34.53,32.79,0.894727,2.67935,19837603.125,19837603.125,21000000.0,489.75,-92.98518,14_03_2025_16_10_32
iota,iota,IOTA,0.183793,674740455,113,22036694.0,0.187055,0.172522,0.00538891,3.02062,3669672848.0,4600000000.0,,5.25,-96.48197,14_03_2025_16_10_32
jasmycoin,jasmy,JasmyCoin,0.01371967,664440049,114,57792375.0,0.01400883,0.01265066,0.00066921,5.12785,48419999999.3058,50000000000.0,50000000000.0,4.79,-99.71164,14_03_2025_16_10_32
berachain-bera,bera,Berachain,6.1,660476974,115,98679638.0,6.22,5.8,0.179263,3.02739,107989297.5953384,500509297.5953384,,14.83,-58.56385,14_03_2025_16_10_32
kaia,kaia,Kaia,0.110499,649132399,116,18091401.0,0.111844,0.105162,0.0025294,2.3427,5856641747.106198,5856641936.044253,,0.406698,-72.74711,14_03_2025_16_10_32
flow,flow,Flow,0.406424,637980433,117,27506528.0,0.410249,0.384711,0.01432703,3.65395,1569592535.012696,1569592535.012696,,42.4,-99.03858,14_03_2025_16_10_32
msol,msol,Marinade Staked SOL,167.85,635101815,118,13359244.0,170.15,154.48,9.66,6.10966,3773489.0,3773489.0,3773489.0,363.77,-53.59993,14_03_2025_16_10_32
pax-gold,paxg,PAX Gold,3000.75,632472554,119,48473451.0,3027.51,2983.81,16.94,0.56777,210780.179,210780.179,,3027.51,-0.89452,14_03_2025_16_10_32
usdx-money-usdx,usdx,Stables Labs USDX,1.0,625584709,120,207366.0,1.001,0.996146,-0.000333757172330307,-0.03336,625453237.776365,625453237.776365,,1.057,-5.39736,14_03_2025_16_10_32
floki,floki,FLOKI,6.232e-05,605147925,121,105597123.0,6.344e-05,5.809e-05,2.25e-06,3.73698,9665106032466.0,10000000000000.0,10000000000000.0,0.00034495,-81.76123,14_03_2025_16_10_32
renzo-restaked-eth,ezeth,Renzo Restaked ETH,1991.81,604952615,122,2429981.0,2021.82,1899.97,45.84,2.35576,303719.8784383113,303816.1253890504,,4207.05,-52.53148,14_03_2025_16_10_32
neo,neo,NEO,8.07,568967878,123,23922156.0,8.13,7.5,0.344279,4.45464,70530000.0,100000000.0,,198.38,-95.91907,14_03_2025_16_10_32
ethereum-name-service,ens,Ethereum Name Service,16.92,560984844,124,50797813.0,17.14,15.83,0.545748,3.33299,33165585.054507963,100000000.0,100000000.0,83.4,-79.64912,14_03_2025_16_10_32
pyth-network,pyth,Pyth Network,0.149383,541566345,125,27465998.0,0.151158,0.137041,0.00817233,5.78733,3624988786.43857,10000000000.0,10000000000.0,1.2,-87.4772,14_03_2025_16_10_32
jupiter-staked-sol,jupsol,Jupiter Staked SOL,143.87,536327322,126,7311983.0,145.71,132.45,8.66,6.40753,3726842.926698007,3726842.926698007,,309.67,-53.54179,14_03_2025_16_10_32
curve-dao-token,crv,Curve DAO,0.411263,534209285,127,109445421.0,0.41785,0.379084,0.01981666,5.06242,1298719896.0,2237120397.815371,3303030299.0,15.37,-97.31543,14_03_2025_16_10_32
beldex,bdx,Beldex,0.076836,530783807,128,2692687.0,0.078241,0.073906,0.00236037,3.16933,6914305200.24534,9932324875.819256,,0.450785,-82.93012,14_03_2025_16_10_32
resolv-usr,usr,Resolv USR,1.0,528539334,129,4923934.0,1.0,0.997876,0.00180441,0.18073,528367877.4769344,528367877.4769344,,1.022,-2.109,14_03_2025_16_10_32
honey-3,honey,Honey,0.999379,526816561,130,4505198.0,1.002,0.997323,-0.000189560663144461,-0.01896,527136574.5849083,527136574.5849083,,1.11,-9.90819,14_03_2025_16_10_32
ronin,ron,Ronin,0.839273,520699569,133,11535649.0,0.851045,0.798119,0.02105348,2.57309,619389698.9641546,1000000000.0,1000000000.0,4.45,-81.06835,14_03_2025_16_10_32
helium,hnt,Helium,2.89,519691574,131,6573633.0,2.94,2.73,0.078562,2.79332,179443025.300016,223000000.0,223000000.0,54.88,-94.69822,14_03_2025_16_10_32
decentraland,mana,Decentraland,0.27805,519648923,134,52388250.0,0.279504,0.258657,0.01415177,5.36258,1867996256.20193,2193179327.320146,2193179327.320146,5.85,-95.25159,14_03_2025_16_10_32
dogwifcoin,wif,dogwifhat,0.51889,518471548,132,342847837.0,0.523503,0.454568,0.052209,11.1874,998926392.0,998926392.0,998926392.0,4.83,-89.21522,14_03_2025_16_10_32
axie-infinity,axs,Axie Infinity,3.24,516526092,135,25933384.0,3.29,3.04,0.124061,3.98161,159431717.12807,270000000.0,270000000.0,164.9,-98.02858,14_03_2025_16_10_32
kava,kava,Kava,0.473676,512437253,136,26966822.0,0.477588,0.423643,0.04211549,9.75888,1082853482.0,1082853482.0,,9.12,-94.79875,14_03_2025_16_10_32
zcash,zec,Zcash,31.74,507185969,137,64052300.0,32.31,30.03,1.65,5.49598,15948593.9155448,15948739.2280448,21000000.0,3191.93,-98.99189,14_03_2025_16_10_32
telcoin,tel,Telcoin,0.00551797,506977266,138,6445812.0,0.00556986,0.00507037,0.00028166,5.37907,91899666665.01,100000000000.0,100000000000.0,0.064483,-91.44418,14_03_2025_16_10_32
elrond-erd-2,egld,MultiversX,18.0,504628596,139,23264334.0,18.28,17.2,0.328618,1.8592,28020194.0,28020194.0,31415926.0,545.64,-96.68109,14_03_2025_16_10_32
true-usd,tusd,TrueUSD,0.998792,495091084,140,40424570.0,1.001,0.996074,-0.000356255429977081,-0.03566,495516083.0,495516083.0,,1.62,-38.33973,14_03_2025_16_10_32
starknet,strk,Starknet,0.176366,484758145,141,29254484.0,0.179125,0.163378,0.00631579,3.71407,2743505868.988425,10000000000.0,10000000000.0,4.41,-95.98381,14_03_2025_16_10_32
pumpbtc,pumpbtc,pumpBTC,83233.0,482942055,142,310.29,83572.0,78878.0,3519.82,4.41559,5789.80454499,5789.80454499,,107240.0,-22.20987,14_03_2025_16_10_32
