id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,row_update_date
ethena-usde,usde,Ethena USDe,0.998977,5454305461,28,95756998.0,1.001,0.997505,-0.000646300502141317,-0.06465,5456949336.053369,5456949336.053369,,1.032,-3.21185,11_03_2025_08_07_38
weth,weth,WETH,1902.41,5382060450,29,1643667920.0,2142.07,1784.66,-169.23547424702383,-8.16911,2825616.952887269,2825616.952887269,,4799.89,-60.31057,11_03_2025_08_07_38
binance-bridged-usdt-bnb-smart-chain,bsc-usd,Binance Bridged USDT (BNB Smart Chain),0.999221,5187667097,30,477563818.0,1.022,0.985789,0.00066677,0.06677,5184994501.618546,5184994501.618546,,1.05,-4.67996,11_03_2025_08_07_38
bitget-token,bgb,Bitget Token,4.13,4950491797,31,293488132.0,4.44,3.8,-0.2107035494218339,-4.85072,1199999994.2,1199999994.2,2000000000.0,8.45,-51.16119,11_03_2025_08_07_38
hyperliquid,hype,Hyperliquid,14.3,4770857337,32,207404917.0,15.21,13.0,-0.30588337444298475,-2.09377,333928180.0,999990391.0,1000000000.0,34.96,-59.35318,11_03_2025_08_07_38
whitebit,wbt,WhiteBIT Coin,28.48,4103544094,33,130572686.0,29.04,27.86,-0.09608250904435778,-0.33628,144118517.10815412,329724243.0,400000000.0,31.28,-8.97591,11_03_2025_08_07_38
wrapped-eeth,weeth,Wrapped eETH,2017.25,3914920106,34,17416927.0,2277.46,1889.13,-182.18081379842397,-8.28309,1940253.25992373,1940253.25992373,,4311.81,-53.34003,11_03_2025_08_07_38
monero,xmr,Monero,202.56,3737769508,35,65289248.0,213.17,196.93,-5.895654341510777,-2.82832,18446744.07370955,18446744.07370955,,542.33,-62.64705,11_03_2025_08_07_38
lombard-staked-btc,lbtc,Lombard Staked BTC,80211.0,3622338863,36,5548213.0,83614.0,76740.0,-1550.7758368799841,-1.89669,45100.80582513,45100.80582513,,114576.0,-30.02172,11_03_2025_08_07_38
uniswap,uni,Uniswap,5.9,3527271721,37,301437902.0,6.91,5.58,-0.8298186885235488,-12.33956,600483073.71,1000000000.0,1000000000.0,44.92,-86.92275,11_03_2025_08_07_38
susds,susds,sUSDS,1.041,3361885788,38,2444439.0,1.048,1.036,-0.000665696768253232,-0.06389,3228591347.440596,3228591347.440596,,1.088,-4.28844,11_03_2025_08_07_38
dai,dai,Dai,0.999383,3221189178,39,256317296.0,1.0,0.998915,-0.000228962955756695,-0.02291,3222496649.386326,3222496649.386326,,1.22,-17.99688,11_03_2025_08_07_38
aptos,apt,Aptos,5.44,3210528192,40,299635779.0,5.68,5.03,-0.07217198661248769,-1.30895,590450345.1099705,1143734484.088642,,19.92,-72.71202,11_03_2025_08_07_38
near,near,NEAR Protocol,2.44,2900949065,41,344645493.0,2.67,2.19,-0.13182936916592247,-5.11988,1189951217.0,1239319821.0,,20.44,-88.07647,11_03_2025_08_07_38
aave,aave,Aave,182.31,2744289652,42,686361138.0,199.93,169.65,-11.274617687911018,-5.82416,15086990.517211046,16000000.0,16000000.0,661.69,-72.4958,11_03_2025_08_07_38
ethereum-classic,etc,Ethereum Classic,17.33,2617365298,43,169958373.0,18.78,16.01,-0.7571264964371949,-4.18678,151067834.346419,151068954.602419,210700000.0,167.09,-89.64801,11_03_2025_08_07_38
ondo-finance,ondo,Ondo,0.803811,2532112842,44,301206752.0,0.903232,0.747558,-0.05774662865474134,-6.70259,3159107529.0,10000000000.0,10000000000.0,2.14,-62.49784,11_03_2025_08_07_38
internet-computer,icp,Internet Computer,5.24,2518333349,45,103706909.0,5.77,4.91,-0.3367042763327355,-6.03488,481423160.0085481,530298686.4726949,,700.65,-99.25382,11_03_2025_08_07_38
pepe,pepe,Pepe,5.89e-06,2471160965,46,1134694745.0,6.57e-06,5.32e-06,-3.1430937574e-07,-5.0691,420690000000000.0,420690000000000.0,420690000000000.0,2.803e-05,-79.02492,11_03_2025_08_07_38
okb,okb,OKB,40.59,2441439521,47,14868926.0,42.97,38.37,-1.212930251219845,-2.9013,60000000.0,235957685.3,300000000.0,73.8,-44.86609,11_03_2025_08_07_38
gatechain-token,gt,Gate,19.66,2407080533,48,48339706.0,20.47,18.04,-0.4515623273540683,-2.24551,122910587.76765741,300000000.0,,25.94,-24.49748,11_03_2025_08_07_38
coinbase-wrapped-btc,cbbtc,Coinbase Wrapped BTC,80313.0,2341615561,49,508195339.0,83709.0,76750.0,-1803.8770779151819,-2.19672,29097.43205596,29097.43205596,,108953.0,-26.33115,11_03_2025_08_07_38
mantle,mnt,Mantle,0.695619,2312619296,50,100160222.0,0.717942,0.671492,0.01528755,2.24708,3364694382.83684,6219316794.99,6219316794.99,1.54,-54.82878,11_03_2025_08_07_38
ethena,ena,Ethena,0.416464,2194405634,51,550518517.0,0.476426,0.39523,-0.03969157842043841,-8.70133,5285937500.0,15000000000.0,,1.52,-72.74756,11_03_2025_08_07_38
crypto-com-chain,cro,Cronos,0.080088,2187975393,52,65522727.0,0.085034,0.073122,-0.002536968051956467,-3.07045,27369811417.90918,30000000000.0,,0.965407,-91.71943,11_03_2025_08_07_38
tokenize-xchange,tkx,Tokenize Xchange,26.68,2130379126,53,15764047.0,27.99,26.56,-0.40638732035408154,-1.50051,79995999.05112354,100000000.0,100000000.0,50.43,-47.19341,11_03_2025_08_07_38
first-digital-usd,fdusd,First Digital USD,0.996294,2110085900,54,9628359953.0,1.023,0.965356,-0.003402904216025959,-0.34039,2109717049.930472,2109717049.930472,,1.15,-13.23173,11_03_2025_08_07_38
official-trump,trump,Official Trump,10.52,2102481968,55,1099533839.0,11.52,9.74,-0.5706940244185148,-5.14668,199999977.236,1000000000.0,1000000000.0,73.43,-85.6858,11_03_2025_08_07_38
vechain,vet,VeChain,0.02316889,1988484717,56,93200530.0,0.02595145,0.02148348,-0.001786105335450011,-7.15731,85985041177.0,85985041177.0,86712634466.0,0.280991,-91.75525,11_03_2025_08_07_38
bittensor,tao,Bittensor,232.86,1963329665,57,183269774.0,253.38,215.2,-15.963264422823784,-6.41555,8447703.0,21000000.0,21000000.0,757.6,-69.29631,11_03_2025_08_07_38
polygon-ecosystem-token,pol,POL (ex-MATIC),0.210343,1805521780,58,146212302.0,0.231615,0.194083,-0.01632505180296437,-7.20217,8592761107.752436,10376023854.8978,,1.29,-83.64429,11_03_2025_08_07_38
filecoin,fil,Filecoin,2.69,1728649758,59,245043204.0,2.96,2.48,-0.1746268724596538,-6.09011,643074230.0,1959611006.0,1959611006.0,236.84,-98.86529,11_03_2025_08_07_38
fasttoken,ftn,Fasttoken,3.99,1714780311,60,52206374.0,4.06,3.94,0.00541328,0.1357,429522937.0,870742437.0,1000000000.0,4.07,-1.98362,11_03_2025_08_07_38
algorand,algo,Algorand,0.191942,1623182346,61,146249380.0,0.212932,0.176729,-0.013389818184415758,-6.52107,8475912830.981789,8485145860.534501,10000000000.0,3.56,-94.62077,11_03_2025_08_07_38
cosmos,atom,Cosmos Hub,3.6,1581986153,62,179714724.0,4.03,3.42,-0.3068694959379963,-7.86073,439782764.59612,439782764.59612,,44.45,-91.92158,11_03_2025_08_07_38
celestia,tia,Celestia,2.86,1533501626,63,159247778.0,3.18,2.67,-0.15950777085487067,-5.27647,537233712.821426,1104499726.027065,,20.85,-86.31489,11_03_2025_08_07_38
kaspa,kas,Kaspa,0.058843,1516316425,64,99285803.0,0.063789,0.055905,-0.00359897576841442,-5.76371,25826487850.01926,25838516130.87834,28704026601.0,0.207411,-71.6554,11_03_2025_08_07_38
render-token,render,Render,2.84,1468156750,65,276542560.0,3.21,2.55,-0.2752912829206893,-8.83643,517716590.0562826,532476763.3362826,,13.53,-79.01769,11_03_2025_08_07_38
arbitrum,arb,Arbitrum,0.330756,1461603731,66,306618580.0,0.370269,0.301972,-0.027723609855943132,-7.73365,4419312625.0,10000000000.0,10000000000.0,2.39,-86.19716,11_03_2025_08_07_38
arbitrum-bridged-usdt-arbitrum,usdt,Arbitrum Bridged USDT (Arbitrum),1.001,1427278100,67,195029611.0,1.015,0.990228,0.00222983,0.22329,1428079342.545671,1428079342.545671,,1.16,-13.67932,11_03_2025_08_07_38
story-2,ip,Story,5.46,1368015661,69,138620031.0,5.6,4.83,0.373677,7.34583,250408553.5,1000395924.08,,7.31,-26.09171,11_03_2025_08_07_38
kucoin-shares,kcs,KuCoin,11.11,1360115380,68,122811.0,11.32,10.91,-0.04973464550143092,-0.4457,122561753.8513356,142561753.8513356,,28.83,-61.40506,11_03_2025_08_07_38
sonic-3,s,Sonic (prev. FTM),0.427996,1355878748,70,181118846.0,0.464939,0.408209,-0.021071064389407146,-4.69219,3175000000.0,3175000000.0,,1.029,-58.47706,11_03_2025_08_07_38
optimism,op,Optimism,0.830624,1342213178,71,265759336.0,0.928799,0.752671,-0.05377283325045956,-6.08017,1620705846.0,4294967296.0,4294967296.0,4.84,-82.88205,11_03_2025_08_07_38
jupiter-exchange-solana,jup,Jupiter,0.494301,1327401571,72,118268041.0,0.526902,0.454413,-0.015668039415036306,-3.07235,2690911111.1,6999978412.80351,10000000000.0,2.0,-75.31433,11_03_2025_08_07_38
solv-btc,solvbtc,Solv Protocol SolvBTC,80347.0,1247936297,73,5984420.0,83115.0,76608.0,-1608.50213350587,-1.96265,15585.58812017696,15585.58812017696,21000000.0,108929.0,-26.39276,11_03_2025_08_07_38
fetch-ai,fet,Artificial Superintelligence Alliance,0.46138,1200810835,74,265980373.0,0.555701,0.428027,-0.07649182736898574,-14.22119,2604959126.672,2714493896.672,2714493896.672,3.45,-86.65431,11_03_2025_08_07_38
movement,move,Movement,0.484251,1160900002,75,274581445.0,0.543234,0.456182,0.02059347,4.44153,2400000000.0,10000000000.0,10000000000.0,1.45,-66.86192,11_03_2025_08_07_38
binance-peg-weth,weth,Binance-Peg WETH,1900.59,1145708303,76,72654969.0,2132.24,1790.63,-168.34810020796135,-8.13694,604999.999959841,604999.999959841,,4098.26,-53.64458,11_03_2025_08_07_38
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,1973.51,1077403667,77,3647713.0,2223.57,1862.59,-174.7601156108351,-8.13492,545470.7241572944,545470.7241572944,,4216.2,-53.34678,11_03_2025_08_07_38
quant-network,qnt,Quant,72.54,1054491663,78,50403818.0,78.49,67.03,-3.7591560241276625,-4.9267,14544176.164091088,14612493.0,14612493.0,427.42,-83.01553,11_03_2025_08_07_38
xdce-crowd-sale,xdc,XDC Network,0.065489,1027288132,79,45940021.0,0.072726,0.064283,-0.004422619759952159,-6.32604,15694063892.55,37977557514.45,,0.192754,-66.03756,11_03_2025_08_07_38
nexo,nexo,NEXO,1.004,1003879787,80,20658488.0,1.13,0.909777,-0.09269338146147588,-8.45565,1000000000.0,1000000000.0,1000000000.0,4.07,-75.3192,11_03_2025_08_07_38
dexe,dexe,DeXe,17.29,986785724,81,17044092.0,17.72,17.27,-0.004953908551531327,-0.02865,57103774.56313077,96504599.33609451,,32.38,-46.62649,11_03_2025_08_07_38
usual-usd,usd0,Usual USD,0.997521,985263960,82,62022074.0,0.998232,0.996927,-6.1036938186376e-05,-0.00612,987711751.8578799,987711751.8578799,,1.33,-24.75135,11_03_2025_08_07_38
maker,mkr,Maker,1127.08,960400519,83,127960851.0,1224.91,1043.67,-48.26769920402603,-4.10667,852035.3480228173,878366.0414794259,1005577.0,6292.31,-82.09129,11_03_2025_08_07_38
rocket-pool-eth,reth,Rocket Pool ETH,2138.02,946335454,84,38055099.0,2416.09,2008.05,-194.8812261264634,-8.35359,442659.7676379537,442659.7676379537,,4814.31,-55.60348,11_03_2025_08_07_38
blockstack,stx,Stacks,0.595729,903109800,85,50887959.0,0.665085,0.552049,-0.040885250450665156,-6.42229,1516397243.30509,1516397243.30509,1818000000.0,3.86,-84.59546,11_03_2025_08_07_38
injective-protocol,inj,Injective,9.28,902837237,86,177170630.0,10.29,8.29,-0.6582223280861221,-6.62007,97727220.33,100000000.0,,52.62,-82.44949,11_03_2025_08_07_38
flare-networks,flr,Flare,0.01465712,891334876,87,9900769.0,0.01562675,0.01374326,-0.000643020844064358,-4.20271,60931874163.04252,103119853332.0947,,0.150073,-90.24048,11_03_2025_08_07_38
immutable-x,imx,Immutable,0.496943,878696451,88,49783007.0,0.55221,0.461958,-0.03958377086882198,-7.37778,1768317543.3898141,2000000000.0,2000000000.0,9.52,-94.79058,11_03_2025_08_07_38
worldcoin-wld,wld,Worldcoin,0.796641,872909337,89,260750891.0,0.872165,0.708589,-0.048874573593237436,-5.78045,1096759161.710259,10000000000.0,10000000000.0,11.74,-93.22963,11_03_2025_08_07_38
sei-network,sei,Sei,0.186102,866953233,90,132078430.0,0.20431,0.174044,-0.01487648953527862,-7.40204,4657499999.0,10000000000.0,,1.14,-83.68265,11_03_2025_08_07_38
polygon-bridged-usdt-polygon,usdt,Polygon Bridged USDT (Polygon),0.999849,844342641,91,32570776.0,1.007,0.994429,0.00012633,0.01264,845234777.476721,845234777.476721,,1.027,-2.6644,11_03_2025_08_07_38
the-graph,grt,The Graph,0.086826,826756954,92,64549540.0,0.097055,0.080833,-0.007337367486162524,-7.79219,9548531509.16547,10788004319.0,10788004319.0,2.84,-96.95255,11_03_2025_08_07_38
theta-token,theta,Theta Network,0.822644,822639236,93,40902733.0,0.933897,0.766443,-0.07996529506282712,-8.85934,1000000000.0,1000000000.0,1000000000.0,15.72,-94.77884,11_03_2025_08_07_38
binance-staked-sol,bnsol,Binance Staked SOL,127.57,817675779,94,9176295.0,135.54,118.29,-4.953434201914902,-3.73786,6413373.683348105,6413373.683348105,,297.96,-57.13483,11_03_2025_08_07_38
solv-protocol-solvbtc-bbn,solvbtc.bbn,Solv Protocol SolvBTC.BBN,80070.0,798751658,95,2665187.0,82691.0,75951.0,-777.0181020398886,-0.9611,10004.50334996383,10004.50334996383,21000000.0,117077.0,-31.94136,11_03_2025_08_07_38
lido-dao,ldo,Lido DAO,0.8779,784913544,96,165085097.0,1.051,0.821902,-0.13080363837830344,-12.9675,897602695.87191,1000000000.0,1000000000.0,7.3,-88.03409,11_03_2025_08_07_38
bonk,bonk,Bonk,9.85e-06,762819869,97,136485208.0,1.099e-05,9.01e-06,-6.17879075611e-07,-5.90029,77419592329436.58,88857738294854.98,88857738294854.98,5.825e-05,-83.0956,11_03_2025_08_07_38
mantle-staked-ether,meth,Mantle Staked Ether,2037.28,757282222,98,14917991.0,2262.1,1896.19,-161.7937981484322,-7.35735,375847.4751482318,375847.4751482318,,4729.53,-57.52678,11_03_2025_08_07_38
tether-gold,xaut,Tether Gold,2889.64,712458947,99,19150029.0,2907.82,2878.83,-16.656784729826995,-0.57313,246524.33,246524.33,,2958.51,-2.29346,11_03_2025_08_07_38
eos,eos,EOS,0.467279,708694962,100,127735624.0,0.513519,0.436436,-0.028389544811871503,-5.72753,1516885789.1746,2100000000.0,2100000000.0,22.71,-97.94169,11_03_2025_08_07_38
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),0.999722,699004678,101,83583433.0,1.009,0.991028,0.00117765,0.11794,698999999.839804,698999999.839804,,1.031,-2.9471,11_03_2025_08_07_38
stargate-bridged-usdc-berachain,usdc.e,Stargate Bridged USDC (Berachain),1.0,680467164,102,7019027.0,1.01,0.993963,0.0005434,0.05435,679870596.975284,679870596.975284,,1.031,-3.02734,11_03_2025_08_07_38
bittorrent,btt,BitTorrent,6.86375e-07,676056994,103,36746464.0,7.1987e-07,6.65391e-07,-1.4700708213e-08,-2.09688,986061142857000.0,990000000000000.0,990000000000000.0,3.43e-06,-80.05125,11_03_2025_08_07_38
wbnb,wbnb,Wrapped BNB,553.4,673795135,104,404375481.0,567.58,513.23,-10.418735690073277,-1.8479,1217873.020427783,1217873.020427783,,789.32,-29.33369,11_03_2025_08_07_38
tezos,xtz,Tezos,0.651781,673567235,105,38499095.0,0.725499,0.615061,-0.0444201880789683,-6.38036,1034058970.490046,1054303528.867296,,9.12,-92.85007,11_03_2025_08_07_38
paypal-usd,pyusd,PayPal USD,1.0,672344633,106,556226603.0,1.002,0.997659,0.00054874,0.05488,672053167.408421,672053167.408421,,1.021,-2.01353,11_03_2025_08_07_38
gala,gala,GALA,0.01522831,660222013,107,128542913.0,0.01717053,0.01406637,-0.001211065248839092,-7.36686,43456943989.56205,43456966502.2915,50000000000.0,0.824837,-98.15853,11_03_2025_08_07_38
the-sandbox,sand,The Sandbox,0.267472,653288602,108,96695965.0,0.287801,0.246036,-0.010697636307462288,-3.84572,2445857126.2233224,3000000000.0,3000000000.0,8.4,-96.81986,11_03_2025_08_07_38
arbitrum-bridged-wbtc-arbitrum-one,wbtc,Arbitrum Bridged WBTC (Arbitrum One),80189.0,649424792,109,247507563.0,83913.0,76696.0,-1891.2493932655634,-2.30414,8098.16203275,8098.16203275,,108397.0,-26.02462,11_03_2025_08_07_38
iota,iota,IOTA,0.174288,639474786,110,42752687.0,0.190954,0.160582,-0.007230281124712218,-3.98322,3669672848.0,4600000000.0,,5.25,-96.68082,11_03_2025_08_07_38
jito-governance-token,jto,Jito,2.11,638742634,111,65496527.0,2.28,2.01,-0.06942477911441447,-3.18136,303356223.0,1000000000.0,,6.01,-64.81351,11_03_2025_08_07_38
usdx-money-usdx,usdx,Stables Labs USDX,1.0,625712718,112,211400.0,1.002,0.996718,-0.000205304644398607,-0.02053,625359007.9988569,625359007.9988569,,1.057,-5.36828,11_03_2025_08_07_38
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,624619333,113,0.0,1.0,1.0,0.0,0.0,624619332.54,624619332.54,,1.0,0.0,11_03_2025_08_07_38
bitcoin-cash-sv,bsv,Bitcoin SV,31.41,623053896,114,49067183.0,33.8,29.66,-1.3507330677081306,-4.12302,19835984.375,19835984.375,21000000.0,489.75,-93.58645,11_03_2025_08_07_38
berachain-bera,bera,Berachain,5.73,615655807,115,184541165.0,6.2,5.36,-0.179978343162996,-3.04713,107989297.5953384,500509297.5953384,,14.83,-61.44688,11_03_2025_08_07_38
pax-gold,paxg,PAX Gold,2906.55,611513299,116,38667661.0,2923.73,2882.25,-7.106102909846868,-0.24389,210371.22,210371.22,,3000.76,-3.13726,11_03_2025_08_07_38
jasmycoin,jasmy,JasmyCoin,0.01260472,608776668,117,88121352.0,0.01460549,0.0114149,-0.001263159715379918,-9.10853,48419999999.3058,50000000000.0,50000000000.0,4.79,-99.73807,11_03_2025_08_07_38
renzo-restaked-eth,ezeth,Renzo Restaked ETH,1976.07,603289797,118,5798723.0,2225.24,1863.61,-175.73717760694603,-8.16696,305356.1968999015,305356.1968999015,,4207.05,-53.19965,11_03_2025_08_07_38
msol,msol,Marinade Staked SOL,156.65,595823389,120,51227964.0,166.09,144.16,-5.757363170147073,-3.54491,3803726.0,3852183.0,3852183.0,363.77,-56.98286,11_03_2025_08_07_38
kaia,kaia,Kaia,0.101807,595666341,119,20593059.0,0.1116,0.095693,-0.007239159787725505,-6.63865,5856641747.106198,5856641936.044253,,0.406698,-75.05763,11_03_2025_08_07_38
flow,flow,Flow,0.379109,593023403,121,47930395.0,0.413797,0.358568,-0.020308010013733557,-5.08441,1568120578.779074,1568120578.779074,,42.4,-99.10785,11_03_2025_08_07_38
floki,floki,FLOKI,5.849e-05,565080981,122,178194145.0,6.467e-05,5.337e-05,-3.269327709488e-06,-5.2935,9665249083591.0,10000000000000.0,10000000000000.0,0.00034495,-83.08606,11_03_2025_08_07_38
resolv-usr,usr,Resolv USR,0.999619,548898943,123,16578374.0,1.0,0.998644,-0.00058364539371758,-0.05835,549108391.4083561,549108391.4083561,,1.022,-2.17384,11_03_2025_08_07_38
ethereum-name-service,ens,Ethereum Name Service,16.48,546459205,124,75657052.0,18.99,15.53,-1.5956690545548895,-8.82933,33165585.054507963,100000000.0,100000000.0,83.4,-80.28311,11_03_2025_08_07_38
neo,neo,NEO,7.52,529311368,125,40003758.0,8.4,7.02,-0.5777189872819362,-7.13124,70530000.0,100000000.0,,198.38,-96.21176,11_03_2025_08_07_38
honey-3,honey,Honey,0.997997,526080855,126,29819306.0,1.004,0.994925,-0.000717023631707558,-0.07179,527136574.5849083,527136574.5849083,,1.11,-9.89742,11_03_2025_08_07_38
telcoin,tel,Telcoin,0.00560578,514388602,127,13117117.0,0.00632715,0.0048686,-0.000627707095302326,-10.06992,91899666665.01,100000000000.0,100000000000.0,0.064483,-91.32068,11_03_2025_08_07_38
jupiter-staked-sol,jupsol,Jupiter Staked SOL,134.57,510833713,128,15752874.0,142.89,124.7,-5.0114699745385565,-3.59039,3798208.314836101,3798208.314836101,,309.67,-56.59596,11_03_2025_08_07_38
pyth-network,pyth,Pyth Network,0.140816,510119876,129,46267956.0,0.15894,0.129408,-0.011931214632251191,-7.81109,3624988786.43857,10000000000.0,10000000000.0,1.2,-88.20883,11_03_2025_08_07_38
curve-dao-token,crv,Curve DAO,0.390199,503542258,130,172168442.0,0.393512,0.352594,0.00510291,1.3251,1293301861.0,2235770004.651937,3303030299.0,15.37,-97.4686,11_03_2025_08_07_38
elrond-erd-2,egld,MultiversX,17.75,496615436,131,48154283.0,19.29,16.43,-1.0486824944496078,-5.57948,28010085.0,28010085.0,31415926.0,545.64,-96.751,11_03_2025_08_07_38
true-usd,tusd,TrueUSD,0.997208,494342738,132,51553471.0,1.002,0.992713,-0.000348516691628498,-0.03494,495516083.0,495516083.0,,1.62,-38.35726,11_03_2025_08_07_38
beldex,bdx,Beldex,0.071055,491851513,133,3308949.0,0.07351,0.068256,0.00279913,4.10093,6914239559.896259,9932257208.767849,,0.450785,-84.21953,11_03_2025_08_07_38
zcash,zec,Zcash,29.84,473082404,134,64525798.0,31.76,28.17,-1.284015514573472,-4.12486,15941590.7905448,15942492.3530448,21000000.0,3191.93,-99.06996,11_03_2025_08_07_38
decentraland,mana,Decentraland,0.251636,470243966,135,72524024.0,0.273861,0.236423,-0.013696580019418148,-5.16204,1867996811.9269302,2193179327.320146,2193179327.320146,5.85,-95.69695,11_03_2025_08_07_38
axie-infinity,axs,Axie Infinity,2.94,469069925,136,60870567.0,3.25,2.74,-0.19313525242836338,-6.15635,159326085.4112648,270000000.0,270000000.0,164.9,-98.2156,11_03_2025_08_07_38
