id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,row_update_date
tokenize-xchange,tkx,Tokenize Xchange,34.55,2763793686,48,12897712.0,35.27,34.17,-0.6473131971233244,-1.83918,79995999.05112354,100000000.0,100000000.0,50.43,-31.339,24_03_2025_07_30_34
ondo-finance,ondo,Ondo,0.872911,2759096186,49,111031480.0,0.876272,0.82648,0.04104747,4.9344,3159107529.0,10000000000.0,10000000000.0,2.14,-59.1952,24_03_2025_07_30_34
ethereum-classic,etc,Ethereum Classic,18.23,2758205948,50,68568988.0,18.29,17.55,0.476791,2.686,151238080.6487686,151239617.6727686,210700000.0,167.09,-89.07014,24_03_2025_07_30_34
coinbase-wrapped-btc,cbbtc,Coinbase Wrapped BTC,86854.0,2697507607,51,185671907.0,87225.0,84218.0,2595.27,3.08013,31032.2627634,31032.2627634,,108953.0,-20.23549,24_03_2025_07_30_34
first-digital-usd,fdusd,First Digital USD,0.9986,2453697034,52,3487827295.0,1.001,0.995973,2.569e-05,0.00257,2458947973.327888,2458947973.327888,,1.15,-13.33726,24_03_2025_07_30_34
official-trump,trump,Official Trump,11.86,2374495462,53,1532134612.0,12.25,10.86,0.957056,8.77787,199999977.236,1000000000.0,1000000000.0,73.43,-83.81939,24_03_2025_07_30_34
vechain,vet,VeChain,0.02649478,2278167741,54,75350925.0,0.02667877,0.02479525,0.00101783,3.99512,85985041177.0,85985041177.0,86712634466.0,0.280991,-90.54816,24_03_2025_07_30_34
bittensor,tao,Bittensor,266.7,2261721800,55,66710235.0,267.45,249.54,11.24,4.39912,8477596.0,21000000.0,21000000.0,757.6,-64.77205,24_03_2025_07_30_34
crypto-com-chain,cro,Cronos,0.082648,2222219876,56,20358518.0,0.083388,0.079746,0.00290141,3.63829,27387995200.53901,30000000000.0,100000000000.0,0.965407,-91.43914,24_03_2025_07_30_34
cosmos,atom,Cosmos Hub,4.88,2159881124,57,131013286.0,4.94,4.69,0.02405047,0.49491,441738241.744019,441738241.744019,,44.45,-88.97058,24_03_2025_07_30_34
kaspa,kas,Kaspa,0.081827,2120527423,58,22755576.0,0.082255,0.078702,0.00189106,2.36573,25900045779.39798,25908518656.10713,28704026601.0,0.207411,-60.54142,24_03_2025_07_30_34
ethena,ena,Ethena,0.389508,2058978848,59,161080876.0,0.397214,0.36087,0.02792362,7.72258,5285937500.0,15000000000.0,,1.52,-74.29541,24_03_2025_07_30_34
filecoin,fil,Filecoin,3.16,2041523326,60,111657402.0,3.19,2.97,0.154836,5.15076,645932842.0,1959600176.0,1959600176.0,236.84,-98.66485,24_03_2025_07_30_34
celestia,tia,Celestia,3.63,1953598104,61,82003683.0,3.68,3.39,0.237953,7.00633,537233712.821426,1104499726.027065,,20.85,-82.57165,24_03_2025_07_30_34
render-token,render,Render,3.71,1922234255,62,162860106.0,3.72,3.28,0.378353,11.34642,517716590.0562826,532476763.3362826,,13.53,-72.50645,24_03_2025_07_30_34
sonic-3,s,Sonic (prev. FTM),0.592447,1885212915,63,172279292.0,0.593755,0.518041,0.07379,14.22711,3175000000.0,3175000000.0,,1.029,-42.30267,24_03_2025_07_30_34
polygon-ecosystem-token,pol,POL (ex-MATIC),0.218104,1884821889,64,66174537.0,0.219526,0.208363,0.00653551,3.08908,8634316692.53297,10390381896.02957,,1.29,-83.05319,24_03_2025_07_30_34
lombard-staked-btc,lbtc,Lombard Staked BTC,86917.0,1847335994,65,4182552.0,87248.0,84052.0,2374.12,2.80818,21246.95235233807,21246.95235233807,,114576.0,-24.09805,24_03_2025_07_30_34
arbitrum,arb,Arbitrum,0.382671,1768582112,66,124447117.0,0.383914,0.362823,0.01053977,2.83227,4617913336.0,10000000000.0,10000000000.0,2.39,-83.9776,24_03_2025_07_30_34
fasttoken,ftn,Fasttoken,4.02,1729575237,67,50255840.0,4.04,4.01,-0.004163658553118843,-0.10346,429980837.0,870742437.0,1000000000.0,4.07,-1.29923,24_03_2025_07_30_34
algorand,algo,Algorand,0.199838,1701804171,68,65385451.0,0.201095,0.187252,0.00977151,5.14111,8515599557.719473,8515671066.01195,10000000000.0,3.56,-94.37544,24_03_2025_07_30_34
arbitrum-bridged-usdt-arbitrum,usdt,Arbitrum Bridged USDT (Arbitrum),0.998833,1530572112,69,171539119.0,1.003,0.997564,-0.001318084080862647,-0.13179,1531909336.135932,1531909336.135932,,1.16,-13.74726,24_03_2025_07_30_34
jupiter-exchange-solana,jup,Jupiter,0.557633,1501222826,70,129230623.0,0.565087,0.533984,0.01543593,2.84692,2690911111.1,6999978215.451463,10000000000.0,2.0,-72.07858,24_03_2025_07_30_34
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,1467628840,71,0.0,1.0,1.0,0.0,0.0,1467628840.11,1467628840.11,,1.0,0.0,24_03_2025_07_30_34
optimism,op,Optimism,0.895449,1452232011,72,124077525.0,0.900937,0.841471,0.02957645,3.4158,1620705846.0,4294967296.0,4294967296.0,4.84,-81.4972,24_03_2025_07_30_34
story-2,ip,Story,5.59,1444683681,73,61734262.0,5.78,5.44,-0.1371837270837002,-2.39473,258289532.81,1001336179.21,,7.31,-23.49291,24_03_2025_07_30_34
fetch-ai,fet,Artificial Superintelligence Alliance,0.542544,1413153244,74,84078668.0,0.546993,0.505103,0.02774139,5.38874,2604959126.672,2714493896.672,2714493896.672,3.45,-84.24936,24_03_2025_07_30_34
kucoin-shares,kcs,KuCoin,11.31,1386802853,75,49986.0,11.36,11.23,0.02659997,0.23577,122561753.8513356,142561753.8513356,,28.83,-60.7102,24_03_2025_07_30_34
solv-btc,solvbtc,Solv Protocol SolvBTC,86667.0,1366753969,76,923261.0,87055.0,84111.0,2556.47,3.0394,15770.09367997521,15770.09367997521,21000000.0,108929.0,-20.43238,24_03_2025_07_30_34
binance-peg-weth,weth,Binance-Peg WETH,2073.12,1253637298,77,22823088.0,2073.83,1981.17,68.29,3.40625,604999.999959841,604999.999959841,,4098.26,-49.40535,24_03_2025_07_30_34
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,2152.28,1174879171,78,3639354.0,2153.68,2062.61,68.07,3.2659,545997.0325417313,545997.0325417313,,4216.2,-48.97556,24_03_2025_07_30_34
nexo,nexo,NEXO,1.16,1159677898,79,17143081.0,1.17,1.13,0.02295935,2.0193,1000000000.0,1000000000.0,1000000000.0,4.07,-71.52547,24_03_2025_07_30_34
quant-network,qnt,Quant,78.46,1141146583,80,20889881.0,78.88,76.02,0.869612,1.12075,14544176.164091088,14612493.0,14612493.0,427.42,-81.58023,24_03_2025_07_30_34
xdce-crowd-sale,xdc,XDC Network,0.072299,1138274419,81,32576270.0,0.073033,0.069614,0.00011473,0.15894,15696946207.35,37980476919.9,,0.192754,-62.41981,24_03_2025_07_30_34
immutable-x,imx,Immutable,0.623163,1117458907,82,39398784.0,0.628022,0.570998,0.03982364,6.82684,1792834764.3898141,2000000000.0,2000000000.0,9.52,-93.45735,24_03_2025_07_30_34
maker,mkr,Maker,1256.35,1064978144,83,50354251.0,1261.58,1212.1,9.75,0.78196,847675.5041720446,873920.0514786898,1005577.0,6292.31,-80.03024,24_03_2025_07_30_34
bonk,bonk,Bonk,1.357e-05,1052193623,84,242078143.0,1.392e-05,1.256e-05,8.74603e-07,6.88692,77419592329436.58,88851773808715.45,88851773808715.45,5.825e-05,-76.70708,24_03_2025_07_30_34
movement,move,Movement,0.428372,1049456138,85,50517104.0,0.430443,0.411613,0.00251608,0.59083,2450000000.0,10000000000.0,10000000000.0,1.45,-70.44104,24_03_2025_07_30_34
binance-staked-sol,bnsol,Binance Staked SOL,144.15,1049324182,86,5358427.0,145.47,136.06,7.45,5.45304,7268289.770994045,7268289.770994045,,297.96,-51.53721,24_03_2025_07_30_34
worldcoin-wld,wld,Worldcoin,0.85537,1019622121,87,90626112.0,0.857589,0.812361,0.02401395,2.88853,1189811405.533737,10000000000.0,10000000000.0,11.74,-92.71136,24_03_2025_07_30_34
rocket-pool-eth,reth,Rocket Pool ETH,2338.22,1016261710,88,3090734.0,2339.89,2242.66,69.53,3.06471,434576.6591136164,434576.6591136164,,4814.31,-51.42823,24_03_2025_07_30_34
blockstack,stx,Stacks,0.66356,1009101592,89,31907183.0,0.667277,0.622504,0.03349092,5.31544,1518311318.9332,1518311318.9332,1818000000.0,3.86,-82.76613,24_03_2025_07_30_34
injective-protocol,inj,Injective,10.32,1008012145,90,97961532.0,10.47,9.63,0.249017,2.47318,97727220.33,100000000.0,,52.62,-80.35543,24_03_2025_07_30_34
dexe,dexe,DeXe,17.21,982863728,91,22711246.0,17.6,16.98,0.068844,0.40158,57103774.56313077,96504599.33609451,,32.38,-46.83198,24_03_2025_07_30_34
sei-network,sei,Sei,0.199489,975033565,92,58080751.0,0.199654,0.190202,0.00509301,2.61992,4882361111.0,10000000000.0,,1.14,-82.49872,24_03_2025_07_30_34
theta-token,theta,Theta Network,0.971714,971667538,93,24282456.0,0.980802,0.903565,0.04202344,4.52015,1000000000.0,1000000000.0,1000000000.0,15.72,-93.80129,24_03_2025_07_30_34
lido-dao,ldo,Lido DAO,1.07,960431511,94,74342246.0,1.07,1.019,0.04546011,4.43735,897877243.8587132,1000000000.0,1000000000.0,7.3,-85.36815,24_03_2025_07_30_34
the-graph,grt,The Graph,0.100273,957965001,95,34979308.0,0.100762,0.094461,0.0025377,2.5965,9548531509.16547,10788004319.0,10788004319.0,2.84,-96.46584,24_03_2025_07_30_34
usual-usd,usd0,Usual USD,0.9981,951337545,96,34493578.0,0.998278,0.997541,0.00017893,0.01793,953322283.5554214,953322283.5554214,,1.33,-24.72461,24_03_2025_07_30_34
entangle,ntgl,Entangle,0.00153161,919228374,97,139305.0,0.00175023,0.00146653,-9.634899597995e-05,-5.91841,599935327980.8195,843000000000.0,843000000000.0,2.82,-99.94574,24_03_2025_07_30_34
flare-networks,flr,Flare,0.01476915,902655064,98,4834402.0,0.01487735,0.01441326,0.00012017,0.82032,61073742395.66435,103191545793.3478,,0.150073,-90.15586,24_03_2025_07_30_34
eos,eos,EOS,0.575037,872009312,99,114804974.0,0.576626,0.550664,0.02082123,3.75688,1516885789.1746,2100000000.0,2100000000.0,22.71,-97.46364,24_03_2025_07_30_34
paypal-usd,pyusd,PayPal USD,0.999779,838209088,100,56128519.0,1.0,0.999165,-0.000224410077112602,-0.02244,838447225.345654,841447225.345654,,1.021,-2.06252,24_03_2025_07_30_34
polygon-bridged-usdt-polygon,usdt,Polygon Bridged USDT (Polygon),0.999942,833559727,101,6458963.0,1.002,0.998219,0.00019175,0.01918,833556732.579607,833556732.579607,,1.027,-2.59025,24_03_2025_07_30_34
solv-protocol-solvbtc-bbn,solvbtc.bbn,Solv Protocol SolvBTC.BBN,87966.0,829318025,102,207251.0,88040.0,83514.0,2608.3,3.05572,9639.633558722473,9639.633558722473,21000000.0,117077.0,-24.80151,24_03_2025_07_30_34
mantle-staked-ether,meth,Mantle Staked Ether,2197.6,816528494,103,4557142.0,2199.08,2098.08,73.13,3.44215,371326.5116446971,371326.5116446971,,4729.53,-53.54133,24_03_2025_07_30_34
gala,gala,GALA,0.01811262,790623321,104,75117326.0,0.01824797,0.01693184,0.00077766,4.48608,43662772929.15496,43662777447.76372,50000000000.0,0.824837,-97.79737,24_03_2025_07_30_34
pancakeswap-token,cake,PancakeSwap,2.6,785839790,105,177482852.0,2.66,2.58,0.02235727,0.86662,301990797.1416988,381091732.4628484,450000000.0,43.96,-94.06527,24_03_2025_07_30_34
wbnb,wbnb,Wrapped BNB,622.54,777098461,106,184873588.0,626.7,619.41,-0.3551563443309078,-0.05702,1248243.981715103,1248243.981715103,,789.32,-21.09541,24_03_2025_07_30_34
stargate-bridged-usdc-berachain,usdc.e,Stargate Bridged USDC (Berachain),0.998015,765943613,107,4963189.0,1.003,0.997806,-0.001571895263657197,-0.15725,767153655.426513,767153655.426513,,1.031,-3.08706,24_03_2025_07_30_34
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),0.99979,749115891,108,49809663.0,1.002,0.998115,-0.000306103927679158,-0.03061,748999999.839804,748999999.839804,,1.031,-2.97625,24_03_2025_07_30_34
tether-gold,xaut,Tether Gold,3027.85,746699132,109,31302077.0,3031.01,3021.1,-0.171557375764678,-0.00567,246524.33,246524.33,,3056.54,-0.92321,24_03_2025_07_30_34
tezos,xtz,Tezos,0.713079,739695774,110,16181915.0,0.715533,0.681305,0.022314,3.23033,1035946037.815373,1056195925.618977,,9.12,-92.16313,24_03_2025_07_30_34
the-sandbox,sand,The Sandbox,0.300246,734122775,111,55631491.0,0.301252,0.279398,0.01610418,5.66765,2445857126.2233224,3000000000.0,3000000000.0,8.4,-96.4227,24_03_2025_07_30_34
berachain-bera,bera,Berachain,6.76,729613935,112,79208713.0,6.82,6.59,0.066007,0.9862,107989297.5953384,500509297.5953384,,14.83,-54.49007,24_03_2025_07_30_34
iota,iota,IOTA,0.190591,704107179,113,22966659.0,0.19231,0.180877,0.00632578,3.43298,3688810566.0,4600000000.0,,5.25,-96.35685,24_03_2025_07_30_34
arbitrum-bridged-wbtc-arbitrum-one,wbtc,Arbitrum Bridged WBTC (Arbitrum One),86791.0,701670519,114,71317928.0,87358.0,84043.0,2642.15,3.13984,8069.70999628,8069.70999628,,108397.0,-19.76558,24_03_2025_07_30_34
bitcoin-cash-sv,bsv,Bitcoin SV,34.97,693865228,115,30422312.0,35.09,33.62,0.670028,1.95349,19841871.875,19841887.5,21000000.0,489.75,-92.86372,24_03_2025_07_30_34
jito-governance-token,jto,Jito,2.23,689357255,116,32791368.0,2.24,2.13,0.095764,4.47676,308189882.5,1000000000.0,,6.01,-62.79975,24_03_2025_07_30_34
bittorrent,btt,BitTorrent,6.97859e-07,688681721,117,21867480.0,6.98075e-07,6.85847e-07,4.64e-09,0.66936,986061142857000.0,990000000000000.0,990000000000000.0,3.43e-06,-79.64998,24_03_2025_07_30_34
flow,flow,Flow,0.429548,675338390,118,22337886.0,0.431758,0.407069,0.01132289,2.70737,1571065878.3134,1571065878.3134,,42.4,-98.986,24_03_2025_07_30_34
msol,msol,Marinade Staked SOL,176.82,671041488,119,11885878.0,177.89,166.49,9.54,5.70178,3793486.0,3793486.0,3793486.0,363.77,-51.35275,24_03_2025_07_30_34
curve-dao-token,crv,Curve DAO,0.512507,668968893,120,154410732.0,0.525105,0.48894,0.01940836,3.936,1305699418.0,2240813990.17467,3030303031.0,15.37,-96.67934,24_03_2025_07_30_34
pax-gold,paxg,PAX Gold,3052.84,653222855,121,25412920.0,3058.77,3042.2,5.35,0.17541,213972.366,213972.366,,3088.36,-1.14408,24_03_2025_07_30_34
kaia,kaia,Kaia,0.109622,642709857,122,10011394.0,0.109793,0.106127,0.00154025,1.42508,5856641747.106198,5856641936.044253,,0.406698,-73.0342,24_03_2025_07_30_34
renzo-restaked-eth,ezeth,Renzo Restaked ETH,2155.74,635636523,123,1633082.0,2154.68,2063.41,68.69,3.29126,295164.6714017126,295164.6714017126,,4207.05,-48.8162,24_03_2025_07_30_34
floki,floki,FLOKI,6.49e-05,627700756,124,85089141.0,6.534e-05,6.184e-05,1.59e-06,2.50364,9664724910307.0,10000000000000.0,10000000000000.0,0.00034495,-81.16206,24_03_2025_07_30_34
usdx-money-usdx,usdx,Stables Labs USDX,0.999494,625338644,125,342052.0,1.001,0.997846,-0.000401042418736175,-0.04011,625724853.2440152,625724853.2440152,,1.057,-5.4528,24_03_2025_07_30_34
pyth-network,pyth,Pyth Network,0.169155,613801497,126,44713793.0,0.169697,0.156662,0.0064892,3.98929,3624988786.43857,10000000000.0,10000000000.0,1.2,-85.83625,24_03_2025_07_30_34
jasmycoin,jasmy,JasmyCoin,0.01253871,607598814,127,81796708.0,0.0125891,0.01174625,0.00034073,2.79333,48419999999.3058,50000000000.0,50000000000.0,4.79,-99.73789,24_03_2025_07_30_34
helium,hnt,Helium,3.33,598842273,128,4301653.0,3.4,3.23,0.0107042,0.32245,179760921.9232821,223000000.0,223000000.0,54.88,-93.92668,24_03_2025_07_30_34
telcoin,tel,Telcoin,0.00651251,598002910,129,2305848.0,0.0065062,0.00608782,0.0003766,6.13764,91899666665.01,100000000000.0,100000000000.0,0.064483,-89.92283,24_03_2025_07_30_34
neo,neo,NEO,8.28,583981796,130,22658838.0,8.3,7.96,0.091206,1.1141,70530000.0,100000000.0,,198.38,-95.82382,24_03_2025_07_30_34
ethereum-name-service,ens,Ethereum Name Service,17.56,582765673,131,75823839.0,17.66,16.62,0.625684,3.6944,33165585.054507963,100000000.0,100000000.0,83.4,-78.9424,24_03_2025_07_30_34
spx6900,spx,SPX6900,0.623011,581241702,132,31233284.0,0.642196,0.495114,0.103241,19.86276,930993086.00641,930993086.00641,1000000000.0,1.72,-63.8118,24_03_2025_07_30_34
jupiter-staked-sol,jupsol,Jupiter Staked SOL,151.22,579987241,133,3067868.0,152.36,142.71,7.87,5.48708,3833205.603787706,3833205.603787706,,309.67,-51.15078,24_03_2025_07_30_34
axie-infinity,axs,Axie Infinity,3.55,567365147,134,22836776.0,3.57,3.32,0.135971,3.98422,159727783.0756873,270000000.0,270000000.0,164.9,-97.8434,24_03_2025_07_30_34
resolv-usr,usr,Resolv USR,1.0,560061704,135,3294816.0,1.001,0.996883,0.00093208,0.09329,560002855.1910516,560002855.1910516,,1.022,-2.13047,24_03_2025_07_30_34
fartcoin,fartcoin,Fartcoin,0.556049,555755518,136,198301602.0,0.585795,0.484265,0.067002,13.70054,999993219.536836,999993219.536836,1000000000.0,2.48,-77.55921,24_03_2025_07_30_34
dogwifcoin,wif,dogwifhat,0.550622,550282043,137,282619200.0,0.556231,0.499175,0.03875191,7.57066,998926392.0,998926392.0,998926392.0,4.83,-88.5858,24_03_2025_07_30_34
kava,kava,Kava,0.502941,545280406,138,25199853.0,0.540162,0.491094,-0.02572535495795303,-4.86609,1082853478.0,1082853478.0,,9.12,-94.46513,24_03_2025_07_30_34
raydium,ray,Raydium,1.87,544886827,139,72891168.0,1.89,1.73,0.107065,6.07972,290847970.959334,555000000.0,555000000.0,16.83,-88.86191,24_03_2025_07_30_34
elrond-erd-2,egld,MultiversX,19.07,535073202,140,42949365.0,19.21,18.14,0.178731,0.94595,28054218.0,28054218.0,31415926.0,545.64,-96.49215,24_03_2025_07_30_34
decentraland,mana,Decentraland,0.282174,527281003,141,90144816.0,0.283738,0.258932,0.01724818,6.51057,1867993719.1019301,2193179327.320146,2193179327.320146,5.85,-95.16029,24_03_2025_07_30_34
