id,symbol,name,current_price,market_cap,market_cap_rank,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,row_update_date
coinbase-wrapped-btc,cbbtc,Coinbase Wrapped BTC,87778.0,2797621671,49,254341587.0,88583.0,86372.0,-232.36090870693442,-0.26401,31971.87392773,31971.87392773,,108953.0,-19.41818,25_03_2025_14_35_32
tokenize-xchange,tkx,Tokenize Xchange,34.85,2785821354,50,21208346.0,35.36,34.66,-0.18039320565424077,-0.51495,79995999.05112354,100000000.0,100000000.0,50.43,-31.05578,25_03_2025_14_35_32
ethereum-classic,etc,Ethereum Classic,18.37,2774810099,51,67448000.0,18.44,18.04,0.135862,0.74517,151256368.4567686,151256892.7447245,210700000.0,167.09,-89.04021,25_03_2025_14_35_32
first-digital-usd,fdusd,First Digital USD,0.998447,2454940934,52,2612374724.0,1.002,0.994255,-0.003532462671949066,-0.35255,2460156654.257888,2460156654.257888,,1.15,-13.34773,25_03_2025_14_35_32
bittensor,tao,Bittensor,272.45,2319372751,54,69131114.0,273.47,262.93,1.78,0.65681,8513062.0,21000000.0,21000000.0,757.6,-64.23611,25_03_2025_14_35_32
official-trump,trump,Official Trump,11.58,2311316821,53,582347301.0,11.97,11.35,-0.2296566560367772,-1.94469,199999977.136,1000000000.0,1000000000.0,73.43,-84.28553,25_03_2025_14_35_32
vechain,vet,VeChain,0.0265339,2279292038,56,55820599.0,0.02666472,0.02589669,3.418e-05,0.12898,85985041177.0,85985041177.0,86712634466.0,0.280991,-90.59385,25_03_2025_14_35_32
ethena,ena,Ethena,0.431264,2277378667,55,227802789.0,0.439656,0.394763,0.0260301,6.42347,5285937500.0,15000000000.0,,1.52,-71.53024,25_03_2025_14_35_32
crypto-com-chain,cro,Cronos,0.102076,2222219876,57,357480251.0,0.114605,0.081325,0.01988962,24.20053,27387995200.53901,30000000000.0,100000000000.0,0.965407,-89.49091,25_03_2025_14_35_32
cosmos,atom,Cosmos Hub,4.86,2146700629,58,130675562.0,5.0,4.83,0.00647286,0.13334,441933348.714431,441933348.714431,,44.45,-89.09061,25_03_2025_14_35_32
render-token,render,Render,4.08,2109206768,59,227203055.0,4.13,3.75,0.223209,5.79206,517716590.0562826,532476763.3362826,,13.53,-70.03345,25_03_2025_14_35_32
celestia,tia,Celestia,3.67,2100104665,60,70148188.0,3.74,3.6,0.02790679,0.76553,573452431.622742,1110890958.903765,,20.85,-82.46297,25_03_2025_14_35_32
kaspa,kas,Kaspa,0.077868,2014887845,61,47736591.0,0.080697,0.076254,-0.002536012106901395,-3.1541,25900045779.39798,25915606807.51054,28704026601.0,0.207411,-62.50739,25_03_2025_14_35_32
filecoin,fil,Filecoin,3.12,2014001967,62,87316340.0,3.15,3.09,-0.006073287598799659,-0.19431,645941959.0,1959598473.0,1959598495.0,236.84,-98.68514,25_03_2025_14_35_32
sonic-3,s,Sonic (prev. FTM),0.616627,1948664536,63,186283506.0,0.630199,0.578458,0.00466941,0.76303,3175000000.0,3175000000.0,,1.029,-40.47619,25_03_2025_14_35_32
polygon-ecosystem-token,pol,POL (ex-MATIC),0.224,1933282860,64,77455693.0,0.226555,0.21714,0.00487176,2.22325,8638098905.5507,10390381896.02957,,1.29,-82.61731,25_03_2025_14_35_32
lombard-staked-btc,lbtc,Lombard Staked BTC,87659.0,1861111949,65,11271956.0,88396.0,86297.0,-67.0380739504908,-0.07642,21269.99745904846,21269.99745904846,,114576.0,-23.60004,25_03_2025_14_35_32
arbitrum,arb,Arbitrum,0.389621,1796356228,66,118006607.0,0.394464,0.384534,0.00070786,0.18201,4617913336.0,10000000000.0,10000000000.0,2.39,-83.74622,25_03_2025_14_35_32
algorand,algo,Algorand,0.208676,1777062205,67,69061744.0,0.210525,0.200988,0.00350901,1.71032,8521900071.191133,8521903751.474235,10000000000.0,3.56,-94.16557,25_03_2025_14_35_32
fasttoken,ftn,Fasttoken,4.02,1730643261,68,49975917.0,4.03,4.01,0.01625218,0.40543,429985837.0,870742437.0,1000000000.0,4.07,-1.11694,25_03_2025_14_35_32
blackrock-usd-institutional-digital-liquidity-fund,buidl,BlackRock USD Institutional Digital Liquidity Fund,1.0,1722150884,69,0.0,1.0,1.0,0.0,0.0,1722150884.26,1722150884.26,,1.0,0.0,25_03_2025_14_35_32
usdt0,usdt0,USDT0,1.001,1579977620,70,190622167.0,1.006,0.993342,-0.001990476807587127,-0.19841,1582387358.941896,1582387358.941896,,1.052,-5.0932,25_03_2025_14_35_32
story-2,ip,Story,6.13,1579054304,71,187923261.0,6.51,5.62,0.49888,8.85841,258382968.22,1001431616.72,,7.31,-16.47809,25_03_2025_14_35_32
jupiter-exchange-solana,jup,Jupiter,0.579555,1556578860,72,89981300.0,0.578469,0.557304,0.00665868,1.16229,2690911111.1,6999978150.910969,10000000000.0,2.0,-71.1623,25_03_2025_14_35_32
fetch-ai,fet,Artificial Superintelligence Alliance,0.561886,1461382151,73,117494912.0,0.570278,0.543515,0.01808296,3.32528,2604959126.672,2714493896.672,2714493896.672,3.45,-83.82421,25_03_2025_14_35_32
optimism,op,Optimism,0.896209,1451091662,74,98196224.0,0.914661,0.885923,-0.006455247087769567,-0.71513,1620705846.0,4294967296.0,4294967296.0,4.84,-81.53505,25_03_2025_14_35_32
kucoin-shares,kcs,KuCoin,11.29,1378616506,75,39157.0,11.43,11.25,-0.06558709922541439,-0.57759,122561753.8513356,142561753.8513356,,28.83,-60.72585,25_03_2025_14_35_32
solv-btc,solvbtc,Solv Protocol SolvBTC,87395.0,1310024458,76,2487431.0,88328.0,86188.0,-546.981846091352,-0.62198,14959.57835311523,15726.3365708712,21000000.0,108929.0,-19.73357,25_03_2025_14_35_32
binance-peg-weth,weth,Binance-Peg WETH,2072.23,1253318367,77,25399331.0,2100.86,2038.42,-8.95513749035581,-0.43029,604999.999959841,604999.999959841,,4098.26,-49.61231,25_03_2025_14_35_32
kelp-dao-restaked-eth,rseth,Kelp DAO Restaked ETH,2157.8,1240813399,78,847051.0,2181.38,2121.85,-2.4611067058758636,-0.11393,577407.921866582,577407.921866582,,4216.2,-49.01994,25_03_2025_14_35_32
xdce-crowd-sale,xdc,XDC Network,0.074201,1163618098,79,17267711.0,0.075805,0.073466,-6.4730680939304e-05,-0.08716,15697234380.0,37980771919.05,,0.192754,-61.60217,25_03_2025_14_35_32
binance-staked-sol,bnsol,Binance Staked SOL,153.22,1158306996,80,4402818.0,151.66,144.22,4.37,2.93347,7573026.757686791,7573026.757686791,,297.96,-49.10461,25_03_2025_14_35_32
quant-network,qnt,Quant,78.77,1144004816,81,22298100.0,80.15,77.76,-0.19313971409602004,-0.2446,14544176.164091088,14612493.0,14612493.0,427.42,-81.56876,25_03_2025_14_35_32
nexo,nexo,NEXO,1.15,1143109524,82,13392558.0,1.18,1.14,-0.020698281097143223,-1.77553,1000000000.0,1000000000.0,1000000000.0,4.07,-71.92617,25_03_2025_14_35_32
immutable-x,imx,Immutable,0.637814,1142702467,83,61150806.0,0.661376,0.614002,0.02381214,3.87819,1792834764.3898141,2000000000.0,2000000000.0,9.52,-93.30455,25_03_2025_14_35_32
movement,move,Movement,0.452413,1107591237,84,170849912.0,0.46462,0.426246,0.02199793,5.11087,2450000000.0,10000000000.0,10000000000.0,1.45,-68.87234,25_03_2025_14_35_32
worldcoin-wld,wld,Worldcoin,0.927684,1102194589,85,181993810.0,0.942646,0.896145,0.02516651,2.78848,1193550433.532028,10000000000.0,10000000000.0,11.74,-92.14383,25_03_2025_14_35_32
bonk,bonk,Bonk,1.416e-05,1095885834,86,119981074.0,1.454e-05,1.359e-05,-1.70842703298e-07,-1.19254,77419592329436.58,88851111661145.1,88851111661145.1,5.825e-05,-75.76854,25_03_2025_14_35_32
maker,mkr,Maker,1266.69,1071788156,87,42600957.0,1287.71,1257.96,3.73,0.29533,847657.7815904502,873876.5788970955,1005577.0,6292.31,-79.9428,25_03_2025_14_35_32
blockstack,stx,Stacks,0.695553,1053594121,88,46855188.0,0.701754,0.676466,0.01030178,1.50336,1518491165.6012,1518500157.05134,1818000000.0,3.86,-82.09683,25_03_2025_14_35_32
injective-protocol,inj,Injective,10.64,1036240623,89,77528929.0,10.73,10.25,0.126177,1.20065,97727220.33,100000000.0,,52.62,-79.92985,25_03_2025_14_35_32
sei-network,sei,Sei,0.207894,1014946086,91,69985481.0,0.208738,0.1989,0.00539305,2.66323,4882361111.0,10000000000.0,,1.14,-81.79832,25_03_2025_14_35_32
rocket-pool-eth,reth,Rocket Pool ETH,2344.3,1014920539,90,3470368.0,2371.08,2308.81,-2.825962553295085,-0.1204,434347.1934271324,434347.1934271324,,4814.31,-51.51046,25_03_2025_14_35_32
the-graph,grt,The Graph,0.104304,994633989,92,37490704.0,0.104752,0.100705,0.00220223,2.1569,9548531509.16547,10788004319.0,10788004319.0,2.84,-96.33483,25_03_2025_14_35_32
dexe,dexe,DeXe,17.32,987569494,93,9462066.0,17.65,17.21,0.00143751,0.0083,57103774.56313077,96504599.33609451,,32.38,-46.67869,25_03_2025_14_35_32
stargate-bridged-usdc-berachain,usdc.e,Stargate Bridged USDC (Berachain),1.0,983295593,94,16341260.0,1.003,0.994887,-0.00041473176026563,-0.04145,982240560.007564,982240560.007564,,1.031,-3.0883,25_03_2025_14_35_32
theta-token,theta,Theta Network,0.973877,971961400,95,15937320.0,0.988039,0.964087,0.00013272,0.01363,1000000000.0,1000000000.0,1000000000.0,15.72,-93.84094,25_03_2025_14_35_32
lido-dao,ldo,Lido DAO,1.066,954295846,96,71906904.0,1.085,1.05,-0.006097424822733233,-0.5687,897877243.8587132,1000000000.0,1000000000.0,7.3,-85.51072,25_03_2025_14_35_32
usual-usd,usd0,Usual USD,0.997768,944892807,97,15071131.0,0.998203,0.997526,0.00012642,0.01267,947002603.6848794,947002603.6848794,,1.33,-24.73361,25_03_2025_14_35_32
flare-networks,flr,Flare,0.01473382,900027519,98,7133630.0,0.01494964,0.01444378,2.016e-05,0.13705,61085809031.74972,103197935326.2705,,0.150073,-90.20069,25_03_2025_14_35_32
berachain-bera,bera,Berachain,8.14,876409719,99,290353262.0,8.12,7.25,0.884627,12.19517,107989297.5953384,500509297.5953384,,14.83,-45.44045,25_03_2025_14_35_32
eos,eos,EOS,0.572879,868252834,100,107526356.0,0.581257,0.566671,0.00118835,0.20787,1516885789.1746,2100000000.0,2100000000.0,22.71,-97.48338,25_03_2025_14_35_32
solv-protocol-solvbtc-bbn,solvbtc.bbn,Solv Protocol SolvBTC.BBN,89063.0,857512002,101,662046.0,88600.0,85854.0,1909.96,2.1915,9640.053830792347,9531.464235392346,21000000.0,117077.0,-24.42957,25_03_2025_14_35_32
polygon-bridged-usdt-polygon,usdt,Polygon Bridged USDT (Polygon),1.001,818907947,102,8109939.0,1.001,0.998429,0.00133127,0.13317,818915556.350524,818822475.499196,,1.027,-2.61189,25_03_2025_14_35_32
mantle-staked-ether,meth,Mantle Staked Ether,2199.9,812547784,103,6432354.0,2224.36,2166.82,-6.615256914396923,-0.29981,371024.1562261124,371024.1562261124,,4729.53,-53.7093,25_03_2025_14_35_32
gala,gala,GALA,0.01839566,801198390,104,51640957.0,0.01845196,0.01796279,0.00017717,0.97247,43677243198.84487,43677247337.65931,50000000000.0,0.824837,-97.78184,25_03_2025_14_35_32
paypal-usd,pyusd,PayPal USD,1.0,794087791,105,99927567.0,1.001,0.999107,0.00023161,0.02316,793944504.582083,793944504.582083,,1.021,-2.00979,25_03_2025_14_35_32
wbnb,wbnb,Wrapped BNB,633.56,793803204,106,104167583.0,644.64,625.78,7.79,1.24408,1253841.089374313,1248840.181481324,,789.32,-19.82449,25_03_2025_14_35_32
pancakeswap-token,cake,PancakeSwap,2.59,758673264,107,241240899.0,2.73,2.54,0.0176717,0.6865,292829922.9620254,371860330.4628484,450000000.0,43.96,-94.12701,25_03_2025_14_35_32
binance-bridged-usdc-bnb-smart-chain,usdc,Binance Bridged USDC (BNB Smart Chain),1.0,749093899,109,51121267.0,1.002,0.997486,0.00097981,0.09804,748999999.839804,748999999.839804,,1.031,-3.04007,25_03_2025_14_35_32
tether-gold,xaut,Tether Gold,3038.01,748941873,108,16755302.0,3038.84,3019.8,12.71,0.42004,246524.33,246524.33,,3056.54,-0.61879,25_03_2025_14_35_32
tezos,xtz,Tezos,0.721726,747298720,110,18711784.0,0.730904,0.709299,0.0092948,1.30466,1036261742.074862,1056512594.51658,,9.12,-92.10323,25_03_2025_14_35_32
the-sandbox,sand,The Sandbox,0.303222,740561232,111,58508462.0,0.306518,0.297434,0.00201255,0.66816,2445857126.2233224,3000000000.0,3000000000.0,8.4,-96.40099,25_03_2025_14_35_32
jito-governance-token,jto,Jito,2.38,731902470,112,39456544.0,2.37,2.22,0.111513,4.92413,308561702.4,1000000000.0,,6.01,-60.59356,25_03_2025_14_35_32
msol,msol,Marinade Staked SOL,188.16,714957704,113,5967223.0,187.36,176.88,5.61,3.07405,3802478.0,3802478.0,3802478.0,363.77,-48.67452,25_03_2025_14_35_32
iota,iota,IOTA,0.191327,705290343,115,19139934.0,0.192231,0.187268,-0.000223636918821962,-0.11675,3688810566.0,4600000000.0,,5.25,-96.36517,25_03_2025_14_35_32
arbitrum-bridged-wbtc-arbitrum-one,wbtc,Arbitrum Bridged WBTC (Arbitrum One),87607.0,704400274,114,128642561.0,88360.0,86189.0,-152.97055662507773,-0.17431,8070.66120098,8067.09267427,,108397.0,-19.36843,25_03_2025_14_35_32
bittorrent,btt,BitTorrent,7.03578e-07,693356127,116,19409550.0,7.08956e-07,6.96593e-07,-1.526263004e-09,-0.21646,986061142857000.0,990000000000000.0,990000000000000.0,3.43e-06,-79.54482,25_03_2025_14_35_32
bitcoin-cash-sv,bsv,Bitcoin SV,34.92,692387130,117,21180500.0,35.42,34.54,-0.03829615775453732,-0.10955,19842487.5,19842487.5,21000000.0,489.75,-92.89471,25_03_2025_14_35_32
entangle,ntgl,Entangle,0.00113794,683005336,118,205176.0,0.00145797,0.00113801,-0.000292594525875942,-20.45353,600176769926.3433,843000000000.0,843000000000.0,2.82,-99.95944,25_03_2025_14_35_32
flow,flow,Flow,0.425455,667392344,119,22158102.0,0.431429,0.423426,-0.002406063841703443,-0.56235,1571065878.3134,1571065878.3134,,42.4,-98.99935,25_03_2025_14_35_32
curve-dao-token,crv,Curve DAO,0.505759,660274366,120,110642377.0,0.52651,0.492701,-0.002584870208384049,-0.50849,1306141320.0,2241183799.353692,3030303031.0,15.37,-96.71413,25_03_2025_14_35_32
pax-gold,paxg,PAX Gold,3039.3,652767313,121,46953822.0,3041.09,3008.4,3.69,0.12144,214779.059,214779.059,,3088.36,-1.5261,25_03_2025_14_35_32
floki,floki,FLOKI,6.67e-05,643944547,122,96071326.0,6.893e-05,6.629e-05,-2.17274403119e-07,-0.32468,9664724500971.0,10000000000000.0,10000000000000.0,0.00034495,-80.69643,25_03_2025_14_35_32
renzo-restaked-eth,ezeth,Renzo Restaked ETH,2153.75,634071902,123,1504490.0,2182.4,2123.57,-12.252408528676824,-0.56567,295162.7218511116,295162.7218511116,,4207.05,-48.94998,25_03_2025_14_35_32
kaia,kaia,Kaia,0.108169,633034959,124,9888311.0,0.110946,0.107504,-0.002178726504921916,-1.97441,5856641747.106198,5856641936.044253,,0.406698,-73.41026,25_03_2025_14_35_32
pyth-network,pyth,Pyth Network,0.173906,628779799,125,25634946.0,0.174243,0.164504,0.00746158,4.48292,3624988786.43857,10000000000.0,10000000000.0,1.2,-85.5186,25_03_2025_14_35_32
usdx-money-usdx,usdx,Stables Labs USDX,1.001,626797694,126,501753.0,1.002,0.999433,0.00016169,0.01615,625735119.0874922,625735119.0874922,,1.057,-5.31446,25_03_2025_14_35_32
jupiter-staked-sol,jupsol,Jupiter Staked SOL,161.31,621297108,127,3753658.0,160.29,151.62,5.04,3.22525,3855421.601848784,3855421.601848784,,309.67,-48.23959,25_03_2025_14_35_32
helium,hnt,Helium,3.41,612225781,128,4730724.0,3.44,3.29,-0.012371235235980382,-0.36189,179760921.9232821,223000000.0,223000000.0,54.88,-93.80196,25_03_2025_14_35_32
jasmycoin,jasmy,JasmyCoin,0.01257047,607750293,129,44275189.0,0.01286456,0.01235478,-0.000125799636743289,-0.99084,48419999999.3058,50000000000.0,50000000000.0,4.79,-99.7379,25_03_2025_14_35_32
telcoin,tel,Telcoin,0.00647387,594866623,130,2656783.0,0.00664854,0.00621336,1.222e-05,0.18909,91899666665.01,100000000000.0,100000000000.0,0.064483,-89.98029,25_03_2025_14_35_32
ethereum-name-service,ens,Ethereum Name Service,17.88,591770989,131,55144764.0,18.06,17.47,0.134326,0.75692,33165585.054507963,100000000.0,100000000.0,83.4,-78.63569,25_03_2025_14_35_32
zcash,zec,Zcash,36.88,588583100,132,77601807.0,37.15,31.7,4.79,14.93438,15968339.2280448,15968378.2905448,21000000.0,3191.93,-98.843,25_03_2025_14_35_32
spx6900,spx,SPX6900,0.616784,574321544,133,24900435.0,0.636119,0.586093,-0.011356933561271543,-1.80802,930993086.00641,930993086.00641,1000000000.0,1.72,-63.93337,25_03_2025_14_35_32
raydium,ray,Raydium,1.98,573546530,134,68076608.0,1.98,1.88,0.02445936,1.24893,290847970.959334,555000000.0,555000000.0,16.83,-88.3163,25_03_2025_14_35_32
infrared-bera,ibera,Infrared Bera,8.13,564401000,135,2686000.0,8.19,7.14,0.930351,12.92952,69511245.84368356,69511245.84368356,,8.19,-1.4221,25_03_2025_14_35_32
axie-infinity,axs,Axie Infinity,3.5,559064702,137,22178777.0,3.55,3.47,-0.003566228898232104,-0.10173,159816806.3646624,270000000.0,270000000.0,164.9,-97.88327,25_03_2025_14_35_32
resolv-usr,usr,Resolv USR,0.999955,558792922,136,6480159.0,1.001,0.99945,-0.000881898692618233,-0.08812,558818115.7096235,558818115.7096235,,1.022,-2.14335,25_03_2025_14_35_32
neo,neo,NEO,7.93,558714173,138,42193042.0,8.25,7.9,-0.23086335120037038,-2.82975,70530000.0,100000000.0,,198.38,-96.0157,25_03_2025_14_35_32
fartcoin,fartcoin,Fartcoin,0.562407,557127265,139,193439214.0,0.630014,0.514731,-0.022125329781478853,-3.78513,999993121.393918,999993121.393918,1000000000.0,2.48,-77.46058,25_03_2025_14_35_32
